,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t1419,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,663.792027807437,-6.523033477173555,-6978.791384204493,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1993.6375339172914,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-663.792027807437,-6.523033477173555,-951.5203391215526
t1420,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,672.1398534037477,-6.6050669206998425,-6917.675590714554,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1975.7243002615864,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-672.1398534037477,-6.6050669206998425,-943.0904800817161
t1421,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,651.2702894129718,-6.399983311884134,-7076.787397903876,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2021.034244214252,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-651.2702894129718,-6.399983311884134,-964.1651276813076
t1422,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,552.1398604567869,-5.425836170009521,-7801.747155163832,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2227.5632910682634,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-552.1398604567869,-5.425836170009521,-1064.2697037793666
t1423,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,402.6882862074431,-3.957186982906648,-9119.951597507154,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2604.7949174648757,28.21428116007989,0.0,-0.0,0.0,-0.0,0.0,0.0,-402.6882862074431,-3.957186982906648,-1243.4042083758939
t1424,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,383.46669205015064,-3.7682978475748876,-9865.985766315363,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2818.7000017065297,111.01583872547462,0.0,-0.0,0.0,-0.0,0.0,0.0,-383.46669205015064,-3.7682978475748876,-1345.6162492339122
t1425,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,379.65798231395377,-3.7308699483635768,-10195.800307045549,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2911.4273288654736,151.4264610492085,0.0,-0.0,0.0,-0.0,0.0,0.0,-379.65798231395377,-3.7308699483635768,-1389.8730091930543
t1426,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,365.6736201728864,-3.593446691407009,-10416.027907724809,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2975.7042261006504,167.8629146705923,0.0,-0.0,0.0,-0.0,0.0,0.0,-365.6736201728864,-3.593446691407009,-1420.431248212462
t1427,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,345.0671387050458,-3.390948374418376,-10607.805052813925,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3029.4439270677663,173.39724438525155,0.0,-0.0,0.0,-0.0,0.0,0.0,-345.0671387050458,-3.390948374418376,-1446.774557711951
t1428,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,333.4713095606784,-3.276997048497604,-10707.908507668135,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3057.8943569915327,174.33225247471893,0.0,-0.0,0.0,-0.0,0.0,0.0,-333.4713095606784,-3.276997048497604,-1459.419346271706
t1429,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,332.4764185150631,-3.2672203303015084,-10715.284551710023,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3061.0555158719512,175.435049470866,0.0,-0.0,0.0,-0.0,0.0,0.0,-332.4764185150631,-3.2672203303015084,-1461.5268110316651
t1430,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,329.6524217643049,-3.239469130267559,-10740.573845567927,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3067.3778336327887,174.6907662800329,0.0,-0.0,0.0,-0.0,0.0,0.0,-329.6524217643049,-3.239469130267559,-1463.634275791624
t1431,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,333.2851609011372,-3.2751677798606638,-10674.189449190926,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3048.4108803502772,169.92934502662183,0.0,-0.0,0.0,-0.0,0.0,0.0,-333.2851609011372,-3.2751677798606638,-1455.2044167517877
t1432,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,328.4964415329766,-3.2281094009667837,-10596.214126462384,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3026.2827681873473,154.5562434797715,0.0,-0.0,0.0,-0.0,0.0,0.0,-328.4964415329766,-3.2281094009667837,-1444.667092951992
t1433,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,291.9140508613301,-2.8686170463893985,-10565.656229717415,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3017.853011172898,113.39943093362929,0.0,-0.0,0.0,-0.0,0.0,0.0,-291.9140508613301,-2.8686170463893985,-1440.4521634320736
t1434,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,236.7019030402361,-2.326051493480817,-10515.077642001605,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3003.100936397612,51.32232327975001,0.0,-0.0,0.0,-0.0,0.0,0.0,-236.7019030402361,-2.326051493480817,-1434.129769152196
t1435,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,162.92249202881973,-1.601026865596572,-10687.887816697294,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3052.6257588575018,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-162.92249202881973,-1.601026865596572,-1457.3118815117468
t1436,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,123.27032044634575,-1.2113680088467262,-10985.037019527681,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3136.923329001996,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-123.27032044634575,-1.2113680088467262,-1497.3537119509706
t1437,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,182.7485778200566,-1.7958562939714948,-10545.635538746574,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3011.5306934120613,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-182.7485778200566,-1.7958562939714948,-1437.290966292135
t1438,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,288.1398759734747,-2.831528518490823,-9766.936032038568,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2789.195852155957,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-288.1398759734747,-2.831528518490823,-1330.863995914198
t1439,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,421.7050855144392,-4.144063614911351,-8770.116365806129,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2504.6915529182884,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-421.7050855144392,-4.144063614911351,-1195.9862512768132
t1440,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,545.8789912595539,-5.364311087364805,-7857.594345766706,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2243.369085470356,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-545.8789912595539,-5.364311087364805,-1070.5920980592443
t1441,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,628.3137690231181,-6.174391342186851,-7239.060366825436,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2067.397907793724,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-628.3137690231181,-6.174391342186851,-987.3472400408582
t1442,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,677.3572444014417,-6.6563378229037715,-6881.849091082521,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1965.1871039935247,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-677.3572444014417,-6.6563378229037715,-937.8218181818182
t1443,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,703.4441993899111,-6.912692333923404,-6689.018225415992,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1910.3936833996033,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-703.4441993899111,-6.912692333923404,-911.478508682329
t1444,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,709.7050685871435,-6.974217416568113,-6642.654520009833,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1896.695328251123,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-709.7050685871435,-6.974217416568113,-905.1561144024515
t1445,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,687.792026396829,-6.758879627311618,-6807.034930086218,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1944.112711457401,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-687.792026396829,-6.758879627311618,-927.2844943820226
t1446,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,600.1398576355708,-5.897528470285648,-7451.911923462807,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2128.5136461484826,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-600.1398576355708,-5.897528470285648,-1015.7980143003065
t1447,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,434.0441756336487,-4.2653189095724295,-8763.794042341653,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2502.5841136646764,11.406613033891501,0.0,-0.0,0.0,-0.0,0.0,0.0,-434.0441756336487,-4.2653189095724295,-1194.9325188968335
t1448,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,354.6743564789107,-3.4853577685299855,-9600.448180807358,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2741.778468949679,45.05992977590487,0.0,-0.0,0.0,-0.0,0.0,0.0,-354.6743564789107,-3.4853577685299855,-1308.7356159346273
t1449,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,337.25130299537153,-3.3141427548108373,-9992.432235604892,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2854.5264690179406,80.15228027762517,0.0,-0.0,0.0,-0.0,0.0,0.0,-337.25130299537153,-3.3141427548108373,-1361.4222349336058
t1450,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,306.4645232511937,-3.011603425453451,-10223.19704205828,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2918.803366253117,80.67493260347644,0.0,-0.0,0.0,-0.0,0.0,0.0,-306.4645232511937,-3.011603425453451,-1393.034206332993
t1451,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,283.5761727995196,-2.7866813565236614,-10398.114657908793,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2970.43562796662,81.79750482240318,0.0,-0.0,0.0,-0.0,0.0,0.0,-283.5761727995196,-2.7866813565236614,-1417.2700510725228
t1452,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,273.89449871929975,-2.6915402859854054,-10477.143701214747,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2992.56374012955,83.61174585142047,0.0,-0.0,0.0,-0.0,0.0,0.0,-273.89449871929975,-2.6915402859854054,-1428.8611072522983
t1453,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,267.1372463600107,-2.625137283980479,-10457.123010243904,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2987.295141995519,73.62689335018769,0.0,-0.0,0.0,-0.0,0.0,0.0,-267.1372463600107,-2.625137283980479,-1425.6999101123595
t1454,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,256.4327065756616,-2.5199445904169737,-10458.176730821318,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2987.295141995519,62.81716087227504,0.0,-0.0,0.0,-0.0,0.0,0.0,-256.4327065756616,-2.5199445904169737,-1425.6999101123595
t1455,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,249.34474081229703,-2.4502916930897705,-10352.804673080043,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2956.7372728181394,40.90728889186933,0.0,-0.0,0.0,-0.0,0.0,0.0,-249.34474081229703,-2.4502916930897705,-1410.9476567926456
t1456,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,228.4897157143943,-2.2453509568621004,-10296.95748247717,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2939.877758789241,12.47119639788204,0.0,-0.0,0.0,-0.0,0.0,0.0,-228.4897157143943,-2.2453509568621004,-1403.5715301327887
t1457,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,211.22187403415606,-2.075661197660288,-10338.052584996265,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2952.522394310915,1.3560592383193515,0.0,-0.0,0.0,-0.0,0.0,0.0,-211.22187403415606,-2.075661197660288,-1409.8939244126661
t1458,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,196.31379441406085,-1.929160639701704,-10438.156039850475,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2982.0265438614883,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-196.31379441406085,-1.929160639701704,-1423.5924453524005
t1459,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,174.40075222374693,-1.7138228504452144,-10599.375288194622,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3027.3364878141538,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-174.40075222374693,-1.7138228504452144,-1445.7208253319716
t1460,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,181.70509962051787,-1.7856021135307063,-10551.95786221105,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3013.6381326656733,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-181.70509962051787,-1.7856021135307063,-1438.3446986721144
t1461,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,243.2703133933062,-2.390598759537045,-10094.643131613926,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2882.976898941707,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-243.2703133933062,-2.390598759537045,-1376.1744882533199
t1462,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,326.7485693564098,-3.2109331947998836,-9482.431476137133,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2708.0594408918814,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-326.7485693564098,-3.2109331947998836,-1291.875897854954
t1463,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,432.139867509827,-4.246605419319205,-8692.141043077587,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2482.563440755359,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-432.139867509827,-4.246605419319205,-1185.4489274770174
t1464,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,542.7485566609378,-5.333548546042452,-7873.400154427898,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2248.637683604387,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-542.7485566609378,-5.333548546042452,-1073.7532951991827
t1465,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,628.3137690231181,-6.174391342186851,-7243.275249135087,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2068.4516274205303,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-628.3137690231181,-6.174391342186851,-987.3472400408582
t1466,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,678.4007226011937,-6.666592003346653,-6872.365605885807,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1963.0796647399122,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-678.4007226011937,-6.666592003346653,-936.7680858018387
t1467,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,707.6181121880658,-6.9537090556865415,-6658.460328671023,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1900.9102067583478,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-707.6181121880658,-6.9537090556865415,-907.2635791624107
t1468,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,721.1833287820701,-7.087013401416752,-6555.1957120845755,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1872.4597768345807,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-721.1833287820701,-7.087013401416752,-893.5650582226762
t1469,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,718.0528941834536,-7.056250860094395,-6575.216403055418,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1877.728374968612,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-718.0528941834536,-7.056250860094395,-896.726255362615
t1470,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,684.6615917982125,-6.728117085989261,-6833.377944521536,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1951.4887488450445,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-684.6615917982125,-6.728117085989261,-930.4456915219612
t1471,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,617.878987027731,-6.071849537779003,-7318.089410131391,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2089.5260199566537,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-617.878987027731,-6.071849537779003,-997.8845638406538
t1472,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,535.4783552979712,-5.2621048334189835,-7932.40850676301,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2265.4971976332854,0.03448158426713504,0.0,-0.0,0.0,-0.0,0.0,0.0,-535.4783552979712,-5.2621048334189835,-1081.12942185904
t1473,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,474.55717131311917,-4.663437018870417,-8662.63686691003,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2474.1336837409094,37.56547350294551,0.0,-0.0,0.0,-0.0,0.0,0.0,-474.55717131311917,-4.663437018870417,-1180.1802655771196
t1474,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,452.8884767159546,-4.450500414719217,-9176.852508687442,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2620.6007118669686,86.28391176026106,0.0,-0.0,0.0,-0.0,0.0,0.0,-452.8884767159546,-4.450500414719217,-1250.780335035751
t1475,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,432.08564166172823,-4.246072546058216,-9437.121491308384,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2695.414805370207,101.10354975667963,0.0,-0.0,0.0,-0.0,0.0,0.0,-432.08564166172823,-4.246072546058216,-1286.6072359550562
t1476,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,419.0905426797202,-4.118370702487096,-9486.646358446784,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2709.1131605186874,94.30314321097809,0.0,-0.0,0.0,-0.0,0.0,0.0,-419.0905426797202,-4.118370702487096,-1292.9296302349337
t1477,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,414.67061611266246,-4.074936422237001,-9424.476844379433,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2692.253646489789,81.40992332383297,0.0,-0.0,0.0,-0.0,0.0,0.0,-414.67061611266246,-4.074936422237001,-1284.499771195097
t1478,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,430.59544275712756,-4.231428475422923,-9272.741081232001,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2649.051141790735,77.47032680187257,0.0,-0.0,0.0,-0.0,0.0,0.0,-430.59544275712756,-4.231428475422923,-1264.4788559754852
t1479,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,426.3138627515428,-4.1893537162489105,-9152.616935406948,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2613.224674479325,56.28695395744076,0.0,-0.0,0.0,-0.0,0.0,0.0,-426.3138627515428,-4.1893537162489105,-1247.6191378958122
t1480,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,434.87474030537066,-4.273480805063243,-9082.017656720294,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2593.2040015700077,55.44836718026686,0.0,-0.0,0.0,-0.0,0.0,0.0,-434.87474030537066,-4.273480805063243,-1238.135546475996
t1481,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,395.28127714070354,-3.884398871443993,-9167.369023490726,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2617.43955298655,27.056878261755678,0.0,-0.0,0.0,-0.0,0.0,0.0,-395.28127714070354,-3.884398871443993,-1249.726602655771
t1482,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,340.3137859504131,-3.344237540530084,-9374.951977241035,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2677.501571714502,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-340.3137859504131,-3.344237540530084,-1278.1773769152198
t1483,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,298.5746579688619,-2.934070322898672,-9684.745827000377,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2766.014020366221,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-298.5746579688619,-2.934070322898672,-1320.3266721144025
t1484,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,287.09639777393517,-2.821274338050031,-9767.98975261598,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2790.2495717827637,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-287.09639777393517,-2.821274338050031,-1331.9177282941778
t1485,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,330.92248215456493,-3.251949916563024,-9441.336373618036,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2696.4685249970134,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-330.92248215456493,-3.251949916563024,-1287.6609683350357
t1486,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,397.70508692504717,-3.908217464773288,-8949.248863966293,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2555.270095004985,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-397.70508692504717,-3.908217464773288,-1220.2220960163431
t1487,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,486.400733885844,-4.779822802240044,-8291.72722366075,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2367.708001433485,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-486.400733885844,-4.779822802240044,-1130.6548437180797
t1488,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,584.4876846424899,-5.743715763673874,-7569.928628133031,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2162.2326742062805,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-584.4876846424899,-5.743715763673874,-1031.604
t1489,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,659.6181150092818,-6.482016755410415,-7007.241839794636,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2001.0135713049349,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-659.6181150092818,-6.482016755410415,-955.735268641471
t1490,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,708.6615903876045,-6.963963236127326,-6648.976843474308,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1898.8027675047354,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-708.6615903876045,-6.963963236127326,-906.2098467824311
t1491,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,736.835501775152,-7.240826108028535,-6444.555051456238,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1840.8481880303957,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-736.835501775152,-7.240826108028535,-877.7590725229826
t1492,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,750.400718369156,-7.374130453758742,-6338.129273137554,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1810.2903188530163,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-750.400718369156,-7.374130453758742,-864.0605515832482
t1493,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,750.400718369156,-7.374130453758742,-6340.2367142923795,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1810.2903188530163,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-750.400718369156,-7.374130453758742,-864.0605515832482
t1494,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,729.5311543783805,-7.1690468449430345,-6495.133639172051,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1854.546543178876,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-729.5311543783805,-7.1690468449430345,-885.1351991828396
t1495,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,684.6615917982125,-6.728117085989261,-6832.324223944122,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1951.4887488450445,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-684.6615917982125,-6.728117085989261,-930.4456915219612
t1496,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,625.5617469992077,-6.147347432287569,-7290.692675118658,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2082.1499825690103,4.597060726046665,0.0,-0.0,0.0,-0.0,0.0,0.0,-625.5617469992077,-6.147347432287569,-994.723366700715
t1497,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,549.9132241991097,-5.403955185842999,-8019.867314688267,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2290.7864686766343,27.25598939758389,0.0,-0.0,0.0,-0.0,0.0,0.0,-549.9132241991097,-5.403955185842999,-1093.7742104187948
t1498,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,476.73019890098556,-4.684791194739767,-8658.42198460038,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2473.079964114103,39.7598552666819,0.0,-0.0,0.0,-0.0,0.0,0.0,-476.73019890098556,-4.684791194739767,-1180.1802655771196
t1499,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,434.8402935940283,-4.2731422998660555,-9059.88952459463,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2586.8816838091707,52.25238482378851,0.0,-0.0,0.0,-0.0,0.0,0.0,-434.8402935940283,-4.2731422998660555,-1234.9743493360572
