Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,2018,15232
,,,,,,,,2019,14337
,,,,,,,,2020,17852
,,,,,,,,2021,24119
,,,,,,,,2022,30496
,,,,,,,,2023,38163
,,,,,,,,2024,47674
,,,,,,,,2025,57200
,,,,,,,,2026,61429
,,,,,,,,2027,62064
,,,,,,,,2028,62716
,,,,,,,,2029,63117
,,,,,,,,2030,63555
,,,,,,,,2031,63990
,,,,,,,,2032,63969
,,,,,,,,2033,64087
,,,,,,,,2034,64818
,,,,,,,,2035,64438
,,,,,,,,2036,61986
,,,,,,,,2037,58351
,,,,,,,,2038,52257
,,,,,,,,2039,40346
,,,,,,,,2040,29705
,,,,,,,,2041,22044
,,,,,,,,2042,17800
,,,,,,,,2043,17106
,,,,,,,,2044,20910
,,,,,,,,2045,26908
,,,,,,,,2046,32927
,,,,,,,,2047,39943
,,,,,,,,2048,48972
,,,,,,,,2049,57957
,,,,,,,,2050,61904
,,,,,,,,2051,62251
,,,,,,,,2052,62648
,,,,,,,,2053,62960
,,,,,,,,2054,63325
,,,,,,,,2055,63566
,,,,,,,,2056,63414
,,,,,,,,2057,63563
,,,,,,,,2058,64479
,,,,,,,,2059,64347
,,,,,,,,2060,61973
,,,,,,,,2061,58322
,,,,,,,,2062,52249
,,,,,,,,2063,40646
,,,,,,,,2064,30192
,,,,,,,,2065,22483
,,,,,,,,2066,18137
,,,,,,,,2067,17373
,,,,,,,,2068,20876
,,,,,,,,2069,26735
,,,,,,,,2070,32594
,,,,,,,,2071,39806
,,,,,,,,2072,48839
,,,,,,,,2073,57800
,,,,,,,,2074,61769
,,,,,,,,2075,62544
,,,,,,,,2076,63225
,,,,,,,,2077,63651
,,,,,,,,2078,63788
,,,,,,,,2079,64035
,,,,,,,,2080,63698
,,,,,,,,2081,63504
,,,,,,,,2082,64115
,,,,,,,,2083,63841
,,,,,,,,2084,61396
,,,,,,,,2085,57772
,,,,,,,,2086,51665
,,,,,,,,2087,40118
,,,,,,,,2088,28182
,,,,,,,,2089,19877
,,,,,,,,2090,15013
,,,,,,,,2091,13828
,,,,,,,,2092,17157
,,,,,,,,2093,23105
,,,,,,,,2094,29472
,,,,,,,,2095,37156
,,,,,,,,2096,47134
,,,,,,,,2097,57351
,,,,,,,,2098,62286
,,,,,,,,2099,63141
,,,,,,,,2100,63878
,,,,,,,,2101,64333
,,,,,,,,2102,64541
,,,,,,,,2103,64714
,,,,,,,,2104,64365
,,,,,,,,2105,64268
,,,,,,,,2106,64892
,,,,,,,,2107,64529
,,,,,,,,2108,62039
,,,,,,,,2109,58445
,,,,,,,,2110,51995
,,,,,,,,2111,39814
,,,,,,,,2112,28793
,,,,,,,,2113,20873
,,,,,,,,2114,16282
,,,,,,,,2115,15260
,,,,,,,,2116,18459
,,,,,,,,2117,24360
,,,,,,,,2118,30701
,,,,,,,,2119,38248
,,,,,,,,2120,47910
,,,,,,,,2121,57617
,,,,,,,,2122,62113
,,,,,,,,2123,62909
,,,,,,,,2124,63611
,,,,,,,,2125,63877
,,,,,,,,2126,64040
,,,,,,,,2127,63962
,,,,,,,,2128,63255
,,,,,,,,2129,62696
,,,,,,,,2130,62837
,,,,,,,,2131,62330
,,,,,,,,2132,60261
,,,,,,,,2133,57482
,,,,,,,,2134,51792
,,,,,,,,2135,42366
,,,,,,,,2136,29600
,,,,,,,,2137,21387
,,,,,,,,2138,17263
,,,,,,,,2139,15233
,,,,,,,,2140,15317
,,,,,,,,2141,19938
,,,,,,,,2142,25068
,,,,,,,,2143,33603
,,,,,,,,2144,43942
,,,,,,,,2145,54414
,,,,,,,,2146,58462
,,,,,,,,2147,59372
,,,,,,,,2148,59963
,,,,,,,,2149,60254
,,,,,,,,2150,60533
,,,,,,,,2151,60926
,,,,,,,,2152,60947
,,,,,,,,2153,60820
,,,,,,,,2154,60887
,,,,,,,,2155,60616
,,,,,,,,2156,58887
,,,,,,,,2157,56300
,,,,,,,,2158,50560
,,,,,,,,2159,39093
,,,,,,,,2160,28744
,,,,,,,,2161,20949
,,,,,,,,2162,15659
,,,,,,,,2163,13367
,,,,,,,,2164,13953
,,,,,,,,2165,17002
,,,,,,,,2166,22485
,,,,,,,,2167,30690
,,,,,,,,2168,40630
,,,,,,,,2169,50406
,,,,,,,,2170,55951
,,,,,,,,2171,57378
,,,,,,,,2172,58610
,,,,,,,,2173,59591
,,,,,,,,2174,60547
,,,,,,,,2175,61457
,,,,,,,,2176,62037
,,,,,,,,2177,62226
,,,,,,,,2178,62494
,,,,,,,,2179,62273
,,,,,,,,2180,60355
,,,,,,,,2181,57261
,,,,,,,,2182,52004
,,,,,,,,2183,42172
,,,,,,,,2184,29947
,,,,,,,,2185,22449
,,,,,,,,2186,20039
,,,,,,,,2187,18719
,,,,,,,,2188,22559
,,,,,,,,2189,30183
,,,,,,,,2190,39558
,,,,,,,,2191,46329
,,,,,,,,2192,51212
,,,,,,,,2193,59941
,,,,,,,,2194,64370
,,,,,,,,2195,65490
,,,,,,,,2196,66401
,,,,,,,,2197,66887
,,,,,,,,2198,67219
,,,,,,,,2199,67333
,,,,,,,,2200,66919
,,,,,,,,2201,66328
,,,,,,,,2202,66730
,,,,,,,,2203,66257
,,,,,,,,2204,63598
,,,,,,,,2205,59657
,,,,,,,,2206,52797
,,,,,,,,2207,40631
,,,,,,,,2208,29511
,,,,,,,,2209,21304
,,,,,,,,2210,16351
,,,,,,,,2211,15209
,,,,,,,,2212,18457
,,,,,,,,2213,24326
,,,,,,,,2214,30758
,,,,,,,,2215,38289
,,,,,,,,2216,47953
,,,,,,,,2217,58015
,,,,,,,,2218,63513
,,,,,,,,2219,64547
,,,,,,,,2220,65352
,,,,,,,,2221,66004
,,,,,,,,2222,66350
,,,,,,,,2223,66420
,,,,,,,,2224,65888
,,,,,,,,2225,65491
,,,,,,,,2226,65908
,,,,,,,,2227,65389
,,,,,,,,2228,62834
,,,,,,,,2229,59035
,,,,,,,,2230,51996
,,,,,,,,2231,39296
,,,,,,,,2232,28184
,,,,,,,,2233,20157
,,,,,,,,2234,15421
,,,,,,,,2235,14448
,,,,,,,,2236,17632
,,,,,,,,2237,23344
,,,,,,,,2238,29760
,,,,,,,,2239,37494
,,,,,,,,2240,47303
,,,,,,,,2241,57335
,,,,,,,,2242,62937
,,,,,,,,2243,63845
,,,,,,,,2244,64608
,,,,,,,,2245,65203
,,,,,,,,2246,65558
,,,,,,,,2247,65713
,,,,,,,,2248,65251
,,,,,,,,2249,64706
,,,,,,,,2250,65027
,,,,,,,,2251,64658
,,,,,,,,2252,62298
,,,,,,,,2253,58715
,,,,,,,,2254,51742
,,,,,,,,2255,39558
,,,,,,,,2256,28788
,,,,,,,,2257,21010
,,,,,,,,2258,16577
,,,,,,,,2259,15622
,,,,,,,,2260,18747
,,,,,,,,2261,24362
,,,,,,,,2262,30739
,,,,,,,,2263,38325
,,,,,,,,2264,47646
,,,,,,,,2265,57259
,,,,,,,,2266,62490
,,,,,,,,2267,63074
,,,,,,,,2268,63513
,,,,,,,,2269,63708
,,,,,,,,2270,63800
,,,,,,,,2271,63808
,,,,,,,,2272,63308
,,,,,,,,2273,62802
,,,,,,,,2274,63082
,,,,,,,,2275,62895
,,,,,,,,2276,60906
,,,,,,,,2277,57725
,,,,,,,,2278,51172
,,,,,,,,2279,39275
,,,,,,,,2280,28825
,,,,,,,,2281,21288
,,,,,,,,2282,16916
,,,,,,,,2283,15782
,,,,,,,,2284,18098
,,,,,,,,2285,22637
,,,,,,,,2286,28627
,,,,,,,,2287,38984
,,,,,,,,2288,52562
,,,,,,,,2289,57591
,,,,,,,,2290,59739
,,,,,,,,2291,59634
,,,,,,,,2292,59479
,,,,,,,,2293,59320
,,,,,,,,2294,59266
,,,,,,,,2295,59334
,,,,,,,,2296,58923
,,,,,,,,2297,58340
,,,,,,,,2298,58708
,,,,,,,,2299,58841
,,,,,,,,2300,57479
,,,,,,,,2301,55164
,,,,,,,,2302,50368
,,,,,,,,2303,42068
,,,,,,,,2304,34269
,,,,,,,,2305,25755
,,,,,,,,2306,20573
,,,,,,,,2307,22764
,,,,,,,,2308,30529
,,,,,,,,2309,37588
,,,,,,,,2310,41024
,,,,,,,,2311,45889
,,,,,,,,2312,50435
,,,,,,,,2313,53438
,,,,,,,,2314,55745
,,,,,,,,2315,55752
,,,,,,,,2316,55668
,,,,,,,,2317,55609
,,,,,,,,2318,55783
,,,,,,,,2319,56013
,,,,,,,,2320,56108
,,,,,,,,2321,56173
,,,,,,,,2322,56946
,,,,,,,,2323,57248
,,,,,,,,2324,55981
,,,,,,,,2325,53733
,,,,,,,,2326,49613
,,,,,,,,2327,43131
,,,,,,,,2328,36108
,,,,,,,,2329,27630
,,,,,,,,2330,21230
,,,,,,,,2331,18499
,,,,,,,,2332,17658
,,,,,,,,2333,19567
,,,,,,,,2334,24919
,,,,,,,,2335,31079
,,,,,,,,2336,40107
,,,,,,,,2337,49095
,,,,,,,,2338,52462
,,,,,,,,2339,52659
,,,,,,,,2340,52562
,,,,,,,,2341,52479
,,,,,,,,2342,52541
,,,,,,,,2343,52658
,,,,,,,,2344,52820
,,,,,,,,2345,53027
,,,,,,,,2346,54703
,,,,,,,,2347,55709
,,,,,,,,2348,54513
,,,,,,,,2349,52161
,,,,,,,,2350,48608
,,,,,,,,2351,44151
,,,,,,,,2352,40592
,,,,,,,,2353,37702
,,,,,,,,2354,36324
,,,,,,,,2355,37068
,,,,,,,,2356,40805
,,,,,,,,2357,46086
,,,,,,,,2358,49954
,,,,,,,,2359,53684
,,,,,,,,2360,57137
,,,,,,,,2361,59773
,,,,,,,,2362,61189
,,,,,,,,2363,61836
,,,,,,,,2364,62416
,,,,,,,,2365,62797
,,,,,,,,2366,63102
,,,,,,,,2367,63375
,,,,,,,,2368,63131
,,,,,,,,2369,62935
,,,,,,,,2370,63445
,,,,,,,,2371,63293
,,,,,,,,2372,60786
,,,,,,,,2373,57135
,,,,,,,,2374,51010
,,,,,,,,2375,42120
,,,,,,,,2376,31450
,,,,,,,,2377,23772
,,,,,,,,2378,20805
,,,,,,,,2379,20566
,,,,,,,,2380,24293
,,,,,,,,2381,30937
,,,,,,,,2382,36551
,,,,,,,,2383,43607
,,,,,,,,2384,50370
,,,,,,,,2385,57581
,,,,,,,,2386,61762
,,,,,,,,2387,62687
,,,,,,,,2388,63383
,,,,,,,,2389,63867
,,,,,,,,2390,64258
,,,,,,,,2391,64565
,,,,,,,,2392,64372
,,,,,,,,2393,64072
,,,,,,,,2394,64606
,,,,,,,,2395,64599
,,,,,,,,2396,62240
,,,,,,,,2397,58545
,,,,,,,,2398,51571
,,,,,,,,2399,39825
,,,,,,,,2400,29576
,,,,,,,,2401,22175
,,,,,,,,2402,17999
,,,,,,,,2403,17789
,,,,,,,,2404,22127
,,,,,,,,2405,27339
,,,,,,,,2406,32520
,,,,,,,,2407,39484
,,,,,,,,2408,48044
,,,,,,,,2409,57058
,,,,,,,,2410,62188
,,,,,,,,2411,62889
,,,,,,,,2412,63386
,,,,,,,,2413,63546
,,,,,,,,2414,63648
,,,,,,,,2415,63723
,,,,,,,,2416,63440
,,,,,,,,2417,63273
,,,,,,,,2418,63900
,,,,,,,,2419,64045
,,,,,,,,2420,62114
,,,,,,,,2421,58778
,,,,,,,,2422,52926
,,,,,,,,2423,43684
,,,,,,,,2424,33793
,,,,,,,,2425,23398
,,,,,,,,2426,19364
,,,,,,,,2427,18980
,,,,,,,,2428,22616
,,,,,,,,2429,32514
,,,,,,,,2430,44307
,,,,,,,,2431,49832
,,,,,,,,2432,53458
,,,,,,,,2433,58159
,,,,,,,,2434,61588
,,,,,,,,2435,61890
,,,,,,,,2436,62057
,,,,,,,,2437,62005
,,,,,,,,2438,61866
,,,,,,,,2439,61807
,,,,,,,,2440,61479
,,,,,,,,2441,61371
,,,,,,,,2442,62372
,,,,,,,,2443,62835
,,,,,,,,2444,61096
,,,,,,,,2445,57990
,,,,,,,,2446,52427
,,,,,,,,2447,44757
,,,,,,,,2448,35908
,,,,,,,,2449,26630
,,,,,,,,2450,22444
,,,,,,,,2451,21930
,,,,,,,,2452,25182
,,,,,,,,2453,30062
,,,,,,,,2454,35555
,,,,,,,,2455,42140
,,,,,,,,2456,50450
,,,,,,,,2457,57795
,,,,,,,,2458,61654
,,,,,,,,2459,61889
,,,,,,,,2460,62078
,,,,,,,,2461,61958
,,,,,,,,2462,61894
,,,,,,,,2463,61716
,,,,,,,,2464,61018
,,,,,,,,2465,60391
,,,,,,,,2466,60727
,,,,,,,,2467,60813
,,,,,,,,2468,59143
,,,,,,,,2469,56505
,,,,,,,,2470,49989
,,,,,,,,2471,39738
,,,,,,,,2472,29704
,,,,,,,,2473,20416
,,,,,,,,2474,15079
,,,,,,,,2475,13532
,,,,,,,,2476,14938
,,,,,,,,2477,19531
,,,,,,,,2478,25620
,,,,,,,,2479,33851
,,,,,,,,2480,43299
,,,,,,,,2481,51878
,,,,,,,,2482,57163
,,,,,,,,2483,57563
,,,,,,,,2484,57503
,,,,,,,,2485,57410
,,,,,,,,2486,57407
,,,,,,,,2487,57527
,,,,,,,,2488,57443
,,,,,,,,2489,57409
,,,,,,,,2490,57996
,,,,,,,,2491,58207
,,,,,,,,2492,56885
,,,,,,,,2493,54546
,,,,,,,,2494,47972
,,,,,,,,2495,36739
,,,,,,,,2496,26544
,,,,,,,,2497,18677
,,,,,,,,2498,13660
,,,,,,,,2499,11236
,,,,,,,,2500,11697
,,,,,,,,2501,14646
,,,,,,,,2502,20119
,,,,,,,,2503,28591
,,,,,,,,2504,38656
,,,,,,,,2505,48920
,,,,,,,,2506,55326
,,,,,,,,2507,56562
,,,,,,,,2508,57161
,,,,,,,,2509,57271
,,,,,,,,2510,58087
,,,,,,,,2511,58690
,,,,,,,,2512,59079
,,,,,,,,2513,59215
,,,,,,,,2514,60196
,,,,,,,,2515,60459
,,,,,,,,2516,58801
,,,,,,,,2517,55750
,,,,,,,,2518,49098
,,,,,,,,2519,39424
,,,,,,,,2520,26888
,,,,,,,,2521,19219
,,,,,,,,2522,14894
,,,,,,,,2523,14519
,,,,,,,,2524,18262
,,,,,,,,2525,24111
,,,,,,,,2526,30263
,,,,,,,,2527,37918
,,,,,,,,2528,47501
,,,,,,,,2529,57287
,,,,,,,,2530,63274
,,,,,,,,2531,64326
,,,,,,,,2532,64981
,,,,,,,,2533,65269
,,,,,,,,2534,65337
,,,,,,,,2535,65253
,,,,,,,,2536,64770
,,,,,,,,2537,64277
,,,,,,,,2538,64745
,,,,,,,,2539,64637
,,,,,,,,2540,62049
,,,,,,,,2541,58179
,,,,,,,,2542,50690
,,,,,,,,2543,39509
,,,,,,,,2544,29045
,,,,,,,,2545,21291
,,,,,,,,2546,16746
,,,,,,,,2547,16158
,,,,,,,,2548,19994
,,,,,,,,2549,26141
,,,,,,,,2550,32373
,,,,,,,,2551,39890
,,,,,,,,2552,48688
,,,,,,,,2553,57189
,,,,,,,,2554,62530
,,,,,,,,2555,63611
,,,,,,,,2556,64356
,,,,,,,,2557,64821
,,,,,,,,2558,65099
,,,,,,,,2559,65238
,,,,,,,,2560,64721
,,,,,,,,2561,64188
,,,,,,,,2562,64398
,,,,,,,,2563,64224
,,,,,,,,2564,61584
,,,,,,,,2565,57667
,,,,,,,,2566,50056
,,,,,,,,2567,38630
,,,,,,,,2568,28568
,,,,,,,,2569,21294
,,,,,,,,2570,17031
,,,,,,,,2571,16262
,,,,,,,,2572,19504
,,,,,,,,2573,25122
,,,,,,,,2574,31033
,,,,,,,,2575,38079
,,,,,,,,2576,46600
,,,,,,,,2577,55565
,,,,,,,,2578,61166
,,,,,,,,2579,62033
,,,,,,,,2580,62645
,,,,,,,,2581,62981
,,,,,,,,2582,63327
,,,,,,,,2583,63745
,,,,,,,,2584,63705
,,,,,,,,2585,63461
,,,,,,,,2586,63644
,,,,,,,,2587,63544
,,,,,,,,2588,61190
,,,,,,,,2589,57437
,,,,,,,,2590,49891
,,,,,,,,2591,38624
,,,,,,,,2592,28821
,,,,,,,,2593,21604
,,,,,,,,2594,17557
,,,,,,,,2595,16850
,,,,,,,,2596,20130
,,,,,,,,2597,25556
,,,,,,,,2598,31470
,,,,,,,,2599,38441
,,,,,,,,2600,47098
,,,,,,,,2601,55990
,,,,,,,,2602,61547
,,,,,,,,2603,62559
,,,,,,,,2604,63321
,,,,,,,,2605,63750
,,,,,,,,2606,64126
,,,,,,,,2607,64603
,,,,,,,,2608,64443
,,,,,,,,2609,64060
,,,,,,,,2610,64475
,,,,,,,,2611,64321
,,,,,,,,2612,61850
,,,,,,,,2613,57992
,,,,,,,,2614,50321
,,,,,,,,2615,39007
,,,,,,,,2616,29094
,,,,,,,,2617,21897
,,,,,,,,2618,17520
,,,,,,,,2619,16728
,,,,,,,,2620,19915
,,,,,,,,2621,25348
,,,,,,,,2622,31302
,,,,,,,,2623,38551
,,,,,,,,2624,47419
,,,,,,,,2625,56454
,,,,,,,,2626,62213
,,,,,,,,2627,63217
,,,,,,,,2628,63695
,,,,,,,,2629,63799
,,,,,,,,2630,63760
,,,,,,,,2631,63478
,,,,,,,,2632,62756
,,,,,,,,2633,61873
,,,,,,,,2634,61859
,,,,,,,,2635,61594
,,,,,,,,2636,59567
,,,,,,,,2637,56395
,,,,,,,,2638,49378
,,,,,,,,2639,38689
,,,,,,,,2640,29313
,,,,,,,,2641,22489
,,,,,,,,2642,18410
,,,,,,,,2643,16770
,,,,,,,,2644,17812
,,,,,,,,2645,21354
,,,,,,,,2646,27340
,,,,,,,,2647,35838
,,,,,,,,2648,45008
,,,,,,,,2649,52141
,,,,,,,,2650,56175
,,,,,,,,2651,56871
,,,,,,,,2652,57046
,,,,,,,,2653,57155
,,,,,,,,2654,57436
,,,,,,,,2655,57787
,,,,,,,,2656,57943
,,,,,,,,2657,57954
,,,,,,,,2658,58524
,,,,,,,,2659,58730
,,,,,,,,2660,57147
,,,,,,,,2661,54451
,,,,,,,,2662,47858
,,,,,,,,2663,37484
,,,,,,,,2664,27791
,,,,,,,,2665,20608
,,,,,,,,2666,16025
,,,,,,,,2667,14063
,,,,,,,,2668,14466
,,,,,,,,2669,17123
,,,,,,,,2670,22305
,,,,,,,,2671,29875
,,,,,,,,2672,38673
,,,,,,,,2673,47555
,,,,,,,,2674,53542
,,,,,,,,2675,54788
,,,,,,,,2676,55509
,,,,,,,,2677,56151
,,,,,,,,2678,56986
,,,,,,,,2679,58006
,,,,,,,,2680,58826
,,,,,,,,2681,59463
,,,,,,,,2682,60179
,,,,,,,,2683,60494
,,,,,,,,2684,58822
,,,,,,,,2685,55844
,,,,,,,,2686,51139
,,,,,,,,2687,44374
,,,,,,,,2688,34639
,,,,,,,,2689,28255
,,,,,,,,2690,22186
,,,,,,,,2691,19719
,,,,,,,,2692,21655
,,,,,,,,2693,26857
,,,,,,,,2694,32575
,,,,,,,,2695,40027
,,,,,,,,2696,48390
,,,,,,,,2697,55886
,,,,,,,,2698,61112
,,,,,,,,2699,61885
,,,,,,,,2700,62083
,,,,,,,,2701,62183
,,,,,,,,2702,62504
,,,,,,,,2703,62979
,,,,,,,,2704,63099
,,,,,,,,2705,63103
,,,,,,,,2706,63620
,,,,,,,,2707,63768
,,,,,,,,2708,61615
,,,,,,,,2709,57974
,,,,,,,,2710,51603
,,,,,,,,2711,42999
,,,,,,,,2712,31334
,,,,,,,,2713,21824
,,,,,,,,2714,17149
,,,,,,,,2715,16560
,,,,,,,,2716,19968
,,,,,,,,2717,25413
,,,,,,,,2718,30877
,,,,,,,,2719,37464
,,,,,,,,2720,45941
,,,,,,,,2721,54726
,,,,,,,,2722,60196
,,,,,,,,2723,61086
,,,,,,,,2724,61553
,,,,,,,,2725,61890
,,,,,,,,2726,62385
,,,,,,,,2727,63014
,,,,,,,,2728,63167
,,,,,,,,2729,63181
,,,,,,,,2730,63800
,,,,,,,,2731,63927
,,,,,,,,2732,61716
,,,,,,,,2733,57970
,,,,,,,,2734,50415
,,,,,,,,2735,38788
,,,,,,,,2736,28773
,,,,,,,,2737,21399
,,,,,,,,2738,17149
,,,,,,,,2739,16485
,,,,,,,,2740,19852
,,,,,,,,2741,25220
,,,,,,,,2742,30920
,,,,,,,,2743,37751
,,,,,,,,2744,46302
,,,,,,,,2745,55443
,,,,,,,,2746,61563
,,,,,,,,2747,63030
,,,,,,,,2748,63996
,,,,,,,,2749,64840
,,,,,,,,2750,65735
,,,,,,,,2751,66514
,,,,,,,,2752,66599
,,,,,,,,2753,66382
,,,,,,,,2754,66458
,,,,,,,,2755,66074
,,,,,,,,2756,63715
,,,,,,,,2757,59644
,,,,,,,,2758,52817
,,,,,,,,2759,42459
,,,,,,,,2760,32603
,,,,,,,,2761,22177
,,,,,,,,2762,17384
,,,,,,,,2763,16459
,,,,,,,,2764,19673
,,,,,,,,2765,25171
,,,,,,,,2766,31238
,,,,,,,,2767,38736
,,,,,,,,2768,47841
,,,,,,,,2769,57166
,,,,,,,,2770,63386
,,,,,,,,2771,65045
,,,,,,,,2772,66040
,,,,,,,,2773,66736
,,,,,,,,2774,67451
,,,,,,,,2775,67699
,,,,,,,,2776,67332
,,,,,,,,2777,66531
,,,,,,,,2778,66262
,,,,,,,,2779,66014
,,,,,,,,2780,63667
,,,,,,,,2781,59668
,,,,,,,,2782,52225
,,,,,,,,2783,40586
,,,,,,,,2784,30421
,,,,,,,,2785,22940
,,,,,,,,2786,18169
,,,,,,,,2787,17155
,,,,,,,,2788,20006
,,,,,,,,2789,24998
,,,,,,,,2790,31204
,,,,,,,,2791,38475
,,,,,,,,2792,47597
,,,,,,,,2793,56842
,,,,,,,,2794,62875
,,,,,,,,2795,64254
,,,,,,,,2796,65109
,,,,,,,,2797,65601
,,,,,,,,2798,65947
,,,,,,,,2799,66060
,,,,,,,,2800,65567
,,,,,,,,2801,64614
,,,,,,,,2802,64292
,,,,,,,,2803,63978
,,,,,,,,2804,62070
,,,,,,,,2805,58619
,,,,,,,,2806,51817
,,,,,,,,2807,41365
,,,,,,,,2808,31887
,,,,,,,,2809,23156
,,,,,,,,2810,17229
,,,,,,,,2811,14743
,,,,,,,,2812,15439
,,,,,,,,2813,18414
,,,,,,,,2814,24092
,,,,,,,,2815,32505
,,,,,,,,2816,42277
,,,,,,,,2817,52247
,,,,,,,,2818,58879
,,,,,,,,2819,60332
,,,,,,,,2820,60932
,,,,,,,,2821,61416
,,,,,,,,2822,61908
,,,,,,,,2823,62355
,,,,,,,,2824,62335
,,,,,,,,2825,61922
,,,,,,,,2826,61749
,,,,,,,,2827,61563
,,,,,,,,2828,59957
,,,,,,,,2829,56975
,,,,,,,,2830,50544
,,,,,,,,2831,39047
,,,,,,,,2832,28217
,,,,,,,,2833,20468
,,,,,,,,2834,15422
,,,,,,,,2835,13225
,,,,,,,,2836,13473
,,,,,,,,2837,16110
,,,,,,,,2838,21439
,,,,,,,,2839,29500
,,,,,,,,2840,39720
,,,,,,,,2841,49470
,,,,,,,,2842,55829
,,,,,,,,2843,57938
,,,,,,,,2844,58971
,,,,,,,,2845,59935
,,,,,,,,2846,60835
,,,,,,,,2847,61740
,,,,,,,,2848,62225
,,,,,,,,2849,62394
,,,,,,,,2850,62974
,,,,,,,,2851,63100
,,,,,,,,2852,61158
,,,,,,,,2853,57508
,,,,,,,,2854,49871
,,,,,,,,2855,38765
,,,,,,,,2856,28417
,,,,,,,,2857,23220
,,,,,,,,2858,26589
,,,,,,,,2859,36673
,,,,,,,,2860,35046
,,,,,,,,2861,28536
,,,,,,,,2862,33260
,,,,,,,,2863,41209
,,,,,,,,2864,52678
,,,,,,,,2865,60707
,,,,,,,,2866,65093
,,,,,,,,2867,67002
,,,,,,,,2868,68290
,,,,,,,,2869,69236
,,,,,,,,2870,69886
,,,,,,,,2871,70370
,,,,,,,,2872,70240
,,,,,,,,2873,69796
,,,,,,,,2874,69574
,,,,,,,,2875,68822
,,,,,,,,2876,65901
,,,,,,,,2877,61416
,,,,,,,,2878,53016
,,,,,,,,2879,43521
,,,,,,,,2880,36886
,,,,,,,,2881,32464
,,,,,,,,2882,38068
,,,,,,,,2883,42071
,,,,,,,,2884,44986
,,,,,,,,2885,46574
,,,,,,,,2886,53273
,,,,,,,,2887,57632
,,,,,,,,2888,60965
,,,,,,,,2889,64460
,,,,,,,,2890,67049
,,,,,,,,2891,68722
,,,,,,,,2892,70225
,,,,,,,,2893,71282
,,,,,,,,2894,72099
,,,,,,,,2895,72558
,,,,,,,,2896,72259
,,,,,,,,2897,71453
,,,,,,,,2898,71044
,,,,,,,,2899,70291
,,,,,,,,2900,67468
,,,,,,,,2901,62866
,,,,,,,,2902,56959
,,,,,,,,2903,51850
,,,,,,,,2904,46831
,,,,,,,,2905,38399
,,,,,,,,2906,34244
,,,,,,,,2907,41358
,,,,,,,,2908,44571
,,,,,,,,2909,49460
,,,,,,,,2910,52706
,,,,,,,,2911,54910
,,,,,,,,2912,61213
,,,,,,,,2913,66332
,,,,,,,,2914,69094
,,,,,,,,2915,70901
,,,,,,,,2916,72432
,,,,,,,,2917,73610
,,,,,,,,2918,74517
,,,,,,,,2919,75032
,,,,,,,,2920,74688
,,,,,,,,2921,73623
,,,,,,,,2922,72821
,,,,,,,,2923,71947
,,,,,,,,2924,68919
,,,,,,,,2925,64413
,,,,,,,,2926,59227
,,,,,,,,2927,53293
,,,,,,,,2928,49352
,,,,,,,,2929,46928
,,,,,,,,2930,44908
,,,,,,,,2931,39344
,,,,,,,,2932,33328
,,,,,,,,2933,47592
,,,,,,,,2934,54227
,,,,,,,,2935,49142
,,,,,,,,2936,55001
,,,,,,,,2937,63889
,,,,,,,,2938,69384
,,,,,,,,2939,72255
,,,,,,,,2940,74155
,,,,,,,,2941,75484
,,,,,,,,2942,76505
,,,,,,,,2943,76960
,,,,,,,,2944,76303
,,,,,,,,2945,75044
,,,,,,,,2946,74113
,,,,,,,,2947,73215
,,,,,,,,2948,70166
,,,,,,,,2949,65084
,,,,,,,,2950,56858
,,,,,,,,2951,52914
,,,,,,,,2952,48342
,,,,,,,,2953,38745
,,,,,,,,2954,38575
,,,,,,,,2955,28402
,,,,,,,,2956,38338
,,,,,,,,2957,47424
,,,,,,,,2958,51263
,,,,,,,,2959,55432
,,,,,,,,2960,59972
,,,,,,,,2961,65768
,,,,,,,,2962,69655
,,,,,,,,2963,71756
,,,,,,,,2964,73508
,,,,,,,,2965,74720
,,,,,,,,2966,75760
,,,,,,,,2967,76056
,,,,,,,,2968,75209
,,,,,,,,2969,73501
,,,,,,,,2970,72067
,,,,,,,,2971,70811
,,,,,,,,2972,68001
,,,,,,,,2973,63858
,,,,,,,,2974,58537
,,,,,,,,2975,51318
,,,,,,,,2976,42589
,,,,,,,,2977,34589
,,,,,,,,2978,29427
,,,,,,,,2979,25884
,,,,,,,,2980,25621
,,,,,,,,2981,27623
,,,,,,,,2982,31344
,,,,,,,,2983,39317
,,,,,,,,2984,48350
,,,,,,,,2985,57636
,,,,,,,,2986,63937
,,,,,,,,2987,66910
,,,,,,,,2988,68557
,,,,,,,,2989,69866
,,,,,,,,2990,70806
,,,,,,,,2991,71182
,,,,,,,,2992,70787
,,,,,,,,2993,69619
,,,,,,,,2994,68396
,,,,,,,,2995,67412
,,,,,,,,2996,64987
,,,,,,,,2997,60982
,,,,,,,,2998,52666
,,,,,,,,2999,41647
,,,,,,,,3000,32075
,,,,,,,,3001,25495
,,,,,,,,3002,22600
,,,,,,,,3003,20488
,,,,,,,,3004,19644
,,,,,,,,3005,22550
,,,,,,,,3006,28590
,,,,,,,,3007,34601
,,,,,,,,3008,45775
,,,,,,,,3009,53516
,,,,,,,,3010,60220
