Segment,1,2,3,4,Total
t6747,17464.588029536873,0.0,0.0,0.0,17464.588029536873
t6748,20102.621029536876,922.76,0.0,69.20700000000001,20102.621029536876
t6749,26613.604029536873,0.0,702.984,0.0,26613.604029536873
t6750,31210.53202953687,1418.16,850.8960000000001,0.0,31210.53202953687
t6751,37945.05202953688,1705.96,1023.576,0.0,37945.05202953688
t6752,49670.188029536876,0.0,0.0,155.4,49670.188029536876
t6753,58704.58802953688,0.0,0.0,0.0,58704.58802953688
t6754,60276.58802953688,0.0,0.0,0.0,60276.58802953688
t6755,60677.58802953688,0.0,0.0,0.0,60677.58802953688
t6756,60872.48002953688,0.0,0.0,189.108,60872.48002953688
t6757,59599.947029536874,0.0,1518.7920000000001,189.84900000000002,59599.947029536874
t6758,57309.809116936885,2541.84,1525.104,190.638,57309.809116936885
t6759,57704.93302953688,2558.6,1535.16,191.895,57704.93302953688
t6760,58328.324029536874,2577.04,1546.224,0.0,58328.324029536874
t6761,63450.58802953688,0.0,0.0,0.0,63450.58802953688
t6762,63879.58802953688,0.0,0.0,0.0,63879.58802953688
t6763,61066.404029536876,0.0,1550.184,0.0,61066.404029536876
t6764,55782.02002953688,2476.16,1485.6960000000001,185.71200000000002,55782.02002953688
t6765,52279.53802953688,2326.0,1395.6000000000001,174.45000000000002,52279.53802953688
t6766,48451.652029536875,2154.96,1292.976,0.0,48451.652029536875
t6767,41724.58802953688,0.0,0.0,0.0,41724.58802953688
t6768,29826.596029536875,0.0,781.992,0.0,29826.596029536875
t6769,22522.588029536873,0.0,0.0,0.0,22522.588029536873
t6770,17853.489573236875,0.0,0.0,0.0,17853.489573236875
t6771,17036.384029536872,0.0,0.0,57.204,17036.384029536872
t6772,20675.588029536873,0.0,0.0,0.0,20675.588029536873
t6773,26858.588029536873,0.0,0.0,0.0,26858.588029536873
t6774,32200.228029536873,0.0,840.36,0.0,32200.228029536873
t6775,37719.476029536876,1696.32,1017.792,0.0,37719.476029536876
t6776,46716.30802953687,2080.8,1248.48,0.0,46716.30802953687
t6777,55206.35902953688,2451.48,1470.888,183.861,55206.35902953688
t6778,61111.58802953688,0.0,0.0,0.0,61111.58802953688
t6779,59195.828029536875,2548.76,0.0,0.0,59195.828029536875
t6780,57979.235029536874,2570.36,1542.2160000000001,192.77700000000002,57979.235029536874
t6781,62748.58802953688,0.0,0.0,0.0,62748.58802953688
t6782,63098.58802953688,0.0,0.0,0.0,63098.58802953688
t6783,58957.019029536874,2612.28,1567.368,195.921,58957.019029536874
t6784,62007.26802953688,0.0,1573.32,0.0,62007.26802953688
t6785,64263.58802953688,0.0,0.0,0.0,64263.58802953688
t6786,60317.324029536874,2662.04,1597.224,0.0,60317.324029536874
t6787,63246.58802953688,0.0,0.0,0.0,63246.58802953688
t6788,60528.58802953688,0.0,0.0,0.0,60528.58802953688
t6789,56803.58802953688,0.0,0.0,0.0,56803.58802953688
t6790,51356.180029536874,0.0,1311.4080000000001,0.0,51356.180029536874
t6791,40255.967029536885,1810.52,1086.3120000000001,135.78900000000002,40255.967029536885
t6792,31841.588029536873,0.0,0.0,0.0,31841.588029536873
t6793,22052.708029536872,1026.8,616.08,0.0,22052.708029536872
t6794,17971.38202953687,833.6800000000001,0.0,62.526,17971.38202953687
t6795,17495.81202953687,0.0,478.776,0.0,17495.81202953687
t6796,20630.885029536872,944.84,0.0,70.863,20630.885029536872
t6797,26952.827029536875,1209.08,0.0,90.681,26952.827029536875
t6798,34706.59602953688,0.0,901.9920000000001,0.0,34706.59602953688
t6799,44382.58802953688,0.0,0.0,0.0,44382.58802953688
t6800,51858.548029536876,2243.04,0.0,0.0,51858.548029536876
t6801,60082.58802953688,0.0,0.0,0.0,60082.58802953688
t6802,61315.58802953688,0.0,0.0,0.0,61315.58802953688
t6803,60387.108029536874,0.0,1533.48,0.0,60387.108029536874
t6804,62504.58802953688,0.0,0.0,0.0,62504.58802953688
t6805,62869.58802953688,0.0,0.0,0.0,62869.58802953688
t6806,63171.58802953688,0.0,0.0,0.0,63171.58802953688
t6807,60453.56902953688,2609.32,0.0,195.699,60453.56902953688
t6808,63216.58802953688,0.0,0.0,0.0,63216.58802953688
t6809,64236.825532296876,0.0,0.0,0.0,64236.825532296876
t6810,59900.28202953688,2652.7200000000003,1591.632,198.954,59900.28202953688
t6811,62906.360029536874,0.0,0.0,195.228,62906.360029536874
t6812,56582.531532296875,2499.28,1499.568,187.446,56582.531532296875
t6813,57035.58802953688,0.0,0.0,0.0,57035.58802953688
t6814,53124.79302953688,0.0,0.0,165.79500000000002,53124.79302953688
t6815,48956.825532296876,0.0,0.0,0.0,48956.825532296876
t6816,43500.58802953688,0.0,0.0,0.0,43500.58802953688
t6817,35465.94502953687,1605.16,963.096,120.387,35465.94502953687
t6818,32418.588029536877,0.0,0.0,0.0,32418.588029536877
t6819,31571.353532296875,0.0,818.472,0.0,31571.353532296875
t6820,37948.825532296876,0.0,0.0,0.0,37948.825532296876
t6821,41946.80802953688,0.0,1083.3600000000001,135.42000000000002,41946.80802953688
t6822,48111.58802953688,0.0,0.0,0.0,48111.58802953688
t6823,51344.468029536874,0.0,1311.1200000000001,0.0,51344.468029536874
t6824,56327.24853229687,0.0,1431.624,178.953,56327.24853229687
t6825,60481.58802953688,0.0,0.0,0.0,60481.58802953688
t6826,58821.86053229688,2530.2000000000003,0.0,189.76500000000001,58821.86053229688
t6827,61955.58802953688,0.0,0.0,0.0,61955.58802953688
t6828,62707.825532296876,0.0,0.0,0.0,62707.825532296876
t6829,62634.58802953688,0.0,0.0,0.0,62634.58802953688
t6830,62967.825532296876,0.0,0.0,0.0,62967.825532296876
t6831,60039.66802953688,2583.92,0.0,0.0,60039.66802953688
t6832,62614.825532296876,0.0,0.0,0.0,62614.825532296876
t6833,62671.825532296876,0.0,0.0,0.0,62671.825532296876
t6834,62211.58802953688,0.0,0.0,0.0,62211.58802953688
t6835,60974.58802953688,0.0,0.0,0.0,60974.58802953688
t6836,59211.825532296876,0.0,0.0,0.0,59211.825532296876
t6837,56236.825532296876,0.0,0.0,0.0,56236.825532296876
t6838,52877.825532296876,0.0,0.0,0.0,52877.825532296876
t6839,49215.825532296876,0.0,0.0,0.0,49215.825532296876
t6840,45582.825532296876,0.0,0.0,0.0,45582.825532296876
t6841,42376.58802953688,0.0,0.0,0.0,42376.58802953688
t6842,37578.58802953688,0.0,0.0,0.0,37578.58802953688
t6843,38955.825532296876,0.0,0.0,0.0,38955.825532296876
t6844,38469.825532296876,0.0,0.0,0.0,38469.825532296876
t6845,38468.58802953688,0.0,0.0,0.0,38468.58802953688
t6846,42590.58802953688,0.0,0.0,0.0,42590.58802953688
t6847,45976.58802953688,0.0,0.0,0.0,45976.58802953688
t6848,51012.58802953688,0.0,0.0,0.0,51012.58802953688
t6849,55266.58802953688,0.0,0.0,0.0,55266.58802953688
t6850,56713.825532296876,0.0,0.0,0.0,56713.825532296876
t6851,57092.58802953688,0.0,0.0,0.0,57092.58802953688
t6852,57671.825532296876,0.0,0.0,0.0,57671.825532296876
t6853,57653.58802953688,0.0,0.0,0.0,57653.58802953688
t6854,58254.825532296876,0.0,0.0,0.0,58254.825532296876
t6855,58168.489573236875,0.0,0.0,0.0,58168.489573236875
t6856,58729.825532296876,0.0,0.0,0.0,58729.825532296876
t6857,59315.825532296876,0.0,0.0,0.0,59315.825532296876
t6858,59542.825532296876,0.0,0.0,0.0,59542.825532296876
t6859,54382.52002953688,2416.16,1449.6960000000001,181.21200000000002,54382.52002953688
t6860,56918.825532296876,0.0,0.0,0.0,56918.825532296876
t6861,54071.58802953688,0.0,0.0,0.0,54071.58802953688
t6862,51255.825532296876,0.0,0.0,0.0,51255.825532296876
t6863,45355.58802953688,0.0,0.0,0.0,45355.58802953688
t6864,38828.58802953688,0.0,0.0,0.0,38828.58802953688
t6865,32916.58802953688,0.0,0.0,0.0,32916.58802953688
t6866,24152.825532296876,0.0,0.0,0.0,24152.825532296876
t6867,19833.825532296876,0.0,0.0,0.0,19833.825532296876
t6868,20964.825532296876,0.0,0.0,0.0,20964.825532296876
t6869,21716.825532296876,0.0,0.0,0.0,21716.825532296876
t6870,27074.825532296876,0.0,0.0,0.0,27074.825532296876
t6871,35072.825532296876,0.0,0.0,0.0,35072.825532296876
t6872,45691.58802953688,0.0,0.0,0.0,45691.58802953688
t6873,52277.58802953688,0.0,0.0,0.0,52277.58802953688
t6874,54362.825532296876,0.0,0.0,0.0,54362.825532296876
t6875,55733.825532296876,0.0,0.0,0.0,55733.825532296876
t6876,56686.825532296876,0.0,0.0,0.0,56686.825532296876
t6877,57101.58802953688,0.0,0.0,0.0,57101.58802953688
t6878,57768.58802953688,0.0,0.0,0.0,57768.58802953688
t6879,58787.825532296876,0.0,0.0,0.0,58787.825532296876
t6880,59495.58802953688,0.0,0.0,0.0,59495.58802953688
t6881,60824.431707096875,0.0,0.0,0.0,60824.431707096875
t6882,61166.58802953688,0.0,0.0,0.0,61166.58802953688
t6883,55986.81579449688,2474.28,1484.568,185.571,55986.81579449688
t6884,57369.89883543688,0.0,0.0,0.0,57369.89883543688
t6885,50269.85602953687,2239.84,1343.904,167.988,50269.85602953687
t6886,50336.58802953688,0.0,0.0,0.0,50336.58802953688
t6887,44050.60346653687,0.0,0.0,0.0,44050.60346653687
t6888,34149.50501023688,0.0,0.0,0.0,34149.50501023688
t6889,25957.825532296876,0.0,0.0,0.0,25957.825532296876
t6890,20671.588029536873,0.0,0.0,0.0,20671.588029536873
t6891,19544.825532296876,0.0,0.0,0.0,19544.825532296876
t6892,22155.825532296876,0.0,0.0,0.0,22155.825532296876
t6893,27880.588029536873,0.0,0.0,0.0,27880.588029536873
t6894,34190.825532296876,0.0,0.0,0.0,34190.825532296876
t6895,41389.58802953688,0.0,0.0,0.0,41389.58802953688
t6896,50692.58802953688,0.0,0.0,0.0,50692.58802953688
t6897,59739.58802953688,0.0,0.0,0.0,59739.58802953688
t6898,61579.58802953688,0.0,0.0,0.0,61579.58802953688
t6899,62680.58802953688,0.0,0.0,0.0,62680.58802953688
t6900,63783.825532296876,0.0,0.0,0.0,63783.825532296876
t6901,64149.58802953688,0.0,0.0,0.0,64149.58802953688
t6902,64589.58802953688,0.0,0.0,0.0,64589.58802953688
t6903,64925.58802953688,0.0,0.0,0.0,64925.58802953688
t6904,65103.58802953688,0.0,0.0,0.0,65103.58802953688
t6905,65885.82553229688,0.0,0.0,0.0,65885.82553229688
t6906,65858.72707599688,0.0,0.0,0.0,65858.72707599688
t6907,61086.06802953688,2627.52,0.0,0.0,61086.06802953688
t6908,60818.825532296876,0.0,0.0,0.0,60818.825532296876
t6909,56439.58802953688,0.0,0.0,0.0,56439.58802953688
t6910,52133.58802953688,0.0,0.0,0.0,52133.58802953688
t6911,42320.58802953688,0.0,0.0,0.0,42320.58802953688
t6912,31328.825532296876,0.0,0.0,0.0,31328.825532296876
t6913,23108.825532296876,0.0,0.0,0.0,23108.825532296876
t6914,18489.825532296876,0.0,0.0,0.0,18489.825532296876
t6915,17481.825532296876,0.0,0.0,0.0,17481.825532296876
t6916,20766.588029536873,0.0,0.0,0.0,20766.588029536873
t6917,27190.825532296876,0.0,0.0,0.0,27190.825532296876
t6918,30840.13102953688,1406.84,844.104,105.513,30840.13102953688
t6919,40420.489573236875,0.0,0.0,0.0,40420.489573236875
t6920,49837.707532296874,0.0,0.0,155.118,49837.707532296874
t6921,58569.58802953688,0.0,0.0,0.0,58569.58802953688
t6922,59866.58802953688,0.0,0.0,0.0,59866.58802953688
t6923,60938.825532296876,0.0,0.0,0.0,60938.825532296876
t6924,61669.825532296876,0.0,0.0,0.0,61669.825532296876
t6925,62015.825532296876,0.0,0.0,0.0,62015.825532296876
t6926,62065.58802953688,0.0,0.0,0.0,62065.58802953688
t6927,62352.58802953688,0.0,0.0,0.0,62352.58802953688
t6928,61177.66802953688,0.0,1552.92,0.0,61177.66802953688
t6929,64184.825532296876,0.0,0.0,0.0,64184.825532296876
t6930,64616.825532296876,0.0,0.0,0.0,64616.825532296876
t6931,62979.825532296876,0.0,0.0,0.0,62979.825532296876
t6932,59779.58802953688,0.0,0.0,0.0,59779.58802953688
t6933,56534.825532296876,0.0,0.0,0.0,56534.825532296876
t6934,52648.825532296876,0.0,0.0,0.0,52648.825532296876
t6935,47698.58802953688,0.0,0.0,0.0,47698.58802953688
t6936,42529.67402953688,0.0,0.0,133.91400000000002,42529.67402953688
t6937,32013.825532296876,0.0,0.0,0.0,32013.825532296876
t6938,20594.588029536873,0.0,0.0,0.0,20594.588029536873
t6939,20192.588029536873,0.0,0.0,0.0,20192.588029536873
t6940,25377.825532296876,0.0,0.0,0.0,25377.825532296876
t6941,30684.588029536873,0.0,0.0,0.0,30684.588029536873
t6942,36317.58802953688,0.0,0.0,0.0,36317.58802953688
t6943,46007.825532296876,0.0,0.0,0.0,46007.825532296876
t6944,56899.825532296876,0.0,0.0,0.0,56899.825532296876
t6945,59800.58802953688,0.0,0.0,0.0,59800.58802953688
t6946,60931.825532296876,0.0,0.0,0.0,60931.825532296876
t6947,61786.825532296876,0.0,0.0,0.0,61786.825532296876
t6948,62540.825532296876,0.0,0.0,0.0,62540.825532296876
t6949,61285.02802953688,0.0,1555.56,0.0,61285.02802953688
t6950,63408.58802953688,0.0,0.0,0.0,63408.58802953688
t6951,59825.63953229688,2638.32,1582.992,197.874,59825.63953229688
t6952,64975.825532296876,0.0,0.0,0.0,64975.825532296876
t6953,65697.82553229688,0.0,0.0,0.0,65697.82553229688
t6954,65386.588029536884,0.0,0.0,0.0,65386.588029536884
t6955,61445.22553229688,2631.6,0.0,0.0,61445.22553229688
t6956,60688.58802953688,0.0,0.0,0.0,60688.58802953688
t6957,55293.364029536875,0.0,1408.224,0.0,55293.364029536875
t6958,52642.58802953688,0.0,0.0,0.0,52642.58802953688
t6959,45708.58802953688,0.0,0.0,0.0,45708.58802953688
t6960,34441.58802953688,0.0,0.0,0.0,34441.58802953688
t6961,29325.588029536873,0.0,0.0,0.0,29325.588029536873
t6962,30940.825532296876,0.0,0.0,0.0,30940.825532296876
t6963,32172.825532296876,0.0,0.0,0.0,32172.825532296876
t6964,36662.825532296876,0.0,0.0,0.0,36662.825532296876
t6965,43859.58802953688,0.0,0.0,0.0,43859.58802953688
t6966,42312.56402953688,0.0,1089.0240000000001,0.0,42312.56402953688
t6967,46705.825532296876,0.0,0.0,0.0,46705.825532296876
t6968,54242.825532296876,0.0,0.0,0.0,54242.825532296876
t6969,60075.825532296876,0.0,0.0,0.0,60075.825532296876
t6970,60857.58802953688,0.0,0.0,0.0,60857.58802953688
t6971,61824.825532296876,0.0,0.0,0.0,61824.825532296876
t6972,61885.432029536874,0.0,0.0,192.156,61885.432029536874
t6973,62402.58802953688,0.0,0.0,0.0,62402.58802953688
t6974,62881.825532296876,0.0,0.0,0.0,62881.825532296876
t6975,61445.921573236876,0.0,1559.568,0.0,61445.921573236876
t6976,60769.26802953688,2614.32,0.0,0.0,60769.26802953688
t6977,62635.48153229688,0.0,1582.344,0.0,62635.48153229688
t6978,64056.58802953688,0.0,0.0,0.0,64056.58802953688
t6979,62933.825532296876,0.0,0.0,0.0,62933.825532296876
t6980,60105.825532296876,0.0,0.0,0.0,60105.825532296876
t6981,56084.58802953688,0.0,0.0,0.0,56084.58802953688
t6982,52126.58802953688,0.0,0.0,0.0,52126.58802953688
t6983,47324.825532296876,0.0,0.0,0.0,47324.825532296876
t6984,42705.58802953688,0.0,0.0,0.0,42705.58802953688
t6985,38565.58802953688,0.0,0.0,0.0,38565.58802953688
t6986,38990.825532296876,0.0,0.0,0.0,38990.825532296876
t6987,40171.58802953688,0.0,0.0,0.0,40171.58802953688
t6988,41007.03202953688,1842.72,1105.632,138.204,41007.03202953688
t6989,46156.58802953688,0.0,0.0,0.0,46156.58802953688
t6990,48013.58802953688,0.0,0.0,0.0,48013.58802953688
t6991,52464.58802953688,0.0,0.0,0.0,52464.58802953688
t6992,56386.58802953688,0.0,0.0,0.0,56386.58802953688
t6993,59822.58802953688,0.0,0.0,0.0,59822.58802953688
t6994,60433.58802953688,0.0,0.0,0.0,60433.58802953688
t6995,56763.536029536874,2518.2400000000002,1510.944,188.868,56763.536029536874
t6996,61546.825532296876,0.0,0.0,0.0,61546.825532296876
t6997,61692.825532296876,0.0,0.0,0.0,61692.825532296876
t6998,61903.825532296876,0.0,0.0,0.0,61903.825532296876
t6999,60452.16953229687,0.0,1528.656,0.0,60452.16953229687
t7000,61959.825532296876,0.0,0.0,0.0,61959.825532296876
t7001,61696.58802953688,0.0,0.0,0.0,61696.58802953688
t7002,61208.58802953688,0.0,0.0,0.0,61208.58802953688
t7003,59623.58802953688,0.0,0.0,0.0,59623.58802953688
t7004,57302.58802953688,0.0,0.0,0.0,57302.58802953688
t7005,54586.825532296876,0.0,0.0,0.0,54586.825532296876
t7006,51109.825532296876,0.0,0.0,0.0,51109.825532296876
t7007,43150.825532296876,0.0,0.0,0.0,43150.825532296876
t7008,31679.588029536873,0.0,0.0,0.0,31679.588029536873
t7009,23675.588029536873,0.0,0.0,0.0,23675.588029536873
t7010,16209.444029536873,0.0,447.144,0.0,16209.444029536873
t7011,14545.588029536877,0.0,0.0,0.0,14545.588029536877
t7012,15524.932029536878,0.0,0.0,52.656,15524.932029536878
t7013,18354.722532296877,860.36,516.216,64.527,18354.722532296877
t7014,25854.825532296876,0.0,0.0,0.0,25854.825532296876
t7015,34263.825532296876,0.0,0.0,0.0,34263.825532296876
t7016,44217.825532296876,0.0,0.0,0.0,44217.825532296876
t7017,51349.74802953688,2221.84,0.0,0.0,51349.74802953688
t7018,54641.58802953688,0.0,0.0,0.0,54641.58802953688
t7019,55050.58802953688,0.0,0.0,0.0,55050.58802953688
t7020,55588.825532296876,0.0,0.0,0.0,55588.825532296876
t7021,55881.825532296876,0.0,0.0,0.0,55881.825532296876
t7022,56242.825532296876,0.0,0.0,0.0,56242.825532296876
t7023,56589.825532296876,0.0,0.0,0.0,56589.825532296876
t7024,55704.90553229688,0.0,1411.92,0.0,55704.90553229688
t7025,57847.825532296876,0.0,0.0,0.0,57847.825532296876
t7026,57747.58802953688,0.0,0.0,0.0,57747.58802953688
t7027,56774.58802953688,0.0,0.0,0.0,56774.58802953688
t7028,55338.825532296876,0.0,0.0,0.0,55338.825532296876
t7029,52490.58802953688,0.0,0.0,0.0,52490.58802953688
t7030,48617.19353229688,0.0,1237.632,0.0,48617.19353229688
t7031,43116.58802953688,0.0,0.0,0.0,43116.58802953688
t7032,31162.825532296876,0.0,0.0,0.0,31162.825532296876
t7033,28717.825532296876,0.0,0.0,0.0,28717.825532296876
t7034,22653.641532296875,0.0,599.184,0.0,22653.641532296875
t7035,18347.588029536873,0.0,0.0,0.0,18347.588029536873
t7036,15878.580029536874,0.0,439.008,0.0,15878.580029536874
t7037,19079.825532296876,0.0,0.0,0.0,19079.825532296876
t7038,24258.675532296875,0.0,0.0,78.15,24258.675532296875
t7039,32632.82553229688,0.0,0.0,0.0,32632.82553229688
t7040,42615.825532296876,0.0,0.0,0.0,42615.825532296876
t7041,52062.825532296876,0.0,0.0,0.0,52062.825532296876
t7042,52005.220029536875,0.0,1327.368,0.0,52005.220029536875
t7043,50599.20502953688,2253.96,1352.376,169.047,50599.20502953688
t7044,55223.58802953688,0.0,0.0,0.0,55223.58802953688
t7045,56198.825532296876,0.0,0.0,0.0,56198.825532296876
t7046,56971.825532296876,0.0,0.0,0.0,56971.825532296876
t7047,57647.825532296876,0.0,0.0,0.0,57647.825532296876
t7048,58297.58802953688,0.0,0.0,0.0,58297.58802953688
t7049,59847.825532296876,0.0,0.0,0.0,59847.825532296876
t7050,60451.825532296876,0.0,0.0,0.0,60451.825532296876
t7051,59183.58553229688,0.0,0.0,183.24,59183.58553229688
t7052,57068.825532296876,0.0,0.0,0.0,57068.825532296876
t7053,52567.065532296874,0.0,1334.76,0.0,52567.065532296874
t7054,50458.825532296876,0.0,0.0,0.0,50458.825532296876
t7055,42365.825532296876,0.0,0.0,0.0,42365.825532296876
t7056,29282.951532296876,1328.88,797.328,99.666,29282.951532296876
t7057,23074.588029536873,0.0,0.0,0.0,23074.588029536873
t7058,18214.588029536873,0.0,0.0,0.0,18214.588029536873
t7059,17765.825532296876,0.0,0.0,0.0,17765.825532296876
t7060,21440.825532296876,0.0,0.0,0.0,21440.825532296876
t7061,27630.506029536875,0.0,0.0,89.08200000000001,27630.506029536875
t7062,34288.825532296876,0.0,0.0,0.0,34288.825532296876
t7063,40758.44153229688,0.0,1044.384,0.0,40758.44153229688
t7064,51737.825532296876,0.0,0.0,0.0,51737.825532296876
t7065,60809.825532296876,0.0,0.0,0.0,60809.825532296876
t7066,61926.58802953688,0.0,0.0,0.0,61926.58802953688
t7067,63060.825532296876,0.0,0.0,0.0,63060.825532296876
t7068,63498.58802953688,0.0,0.0,0.0,63498.58802953688
t7069,61408.745532296874,2630.08,0.0,0.0,61408.745532296874
t7070,64253.825532296876,0.0,0.0,0.0,64253.825532296876
t7071,64539.825532296876,0.0,0.0,0.0,64539.825532296876
t7072,64558.58802953688,0.0,0.0,0.0,64558.58802953688
t7073,65446.825532296876,0.0,0.0,0.0,65446.825532296876
t7074,65466.825532296876,0.0,0.0,0.0,65466.825532296876
t7075,63491.58802953688,0.0,0.0,0.0,63491.58802953688
t7076,60807.825532296876,0.0,0.0,0.0,60807.825532296876
t7077,56832.825532296876,0.0,0.0,0.0,56832.825532296876
t7078,52729.825532296876,0.0,0.0,0.0,52729.825532296876
t7079,45255.825532296876,0.0,0.0,0.0,45255.825532296876
t7080,34090.825532296876,0.0,0.0,0.0,34090.825532296876
t7081,24608.825532296876,0.0,0.0,0.0,24608.825532296876
t7082,19477.825532296876,0.0,0.0,0.0,19477.825532296876
t7083,19140.077532296877,0.0,0.0,62.748000000000005,19140.077532296877
t7084,23388.825532296876,0.0,0.0,0.0,23388.825532296876
t7085,29787.825532296876,0.0,0.0,0.0,29787.825532296876
t7086,36470.825532296876,0.0,0.0,0.0,36470.825532296876
t7087,41309.324029536874,1855.68,1113.4080000000001,139.17600000000002,41309.324029536874
t7088,54194.825532296876,0.0,0.0,0.0,54194.825532296876
t7089,60895.825532296876,0.0,0.0,0.0,60895.825532296876
t7090,57787.03453229687,2550.92,1530.5520000000001,191.31900000000002,57787.03453229687
t7091,60253.53253229688,2590.04,0.0,194.25300000000001,60253.53253229688
t7092,63868.825532296876,0.0,0.0,0.0,63868.825532296876
t7093,64426.825532296876,0.0,0.0,0.0,64426.825532296876
t7094,64803.825532296876,0.0,0.0,0.0,64803.825532296876
t7095,62562.66553229687,2678.16,0.0,0.0,62562.66553229687
t7096,65380.825532296876,0.0,0.0,0.0,65380.825532296876
t7097,65763.82553229688,0.0,0.0,0.0,65763.82553229688
t7098,63679.156029536876,0.0,1614.432,0.0,63679.156029536876
t7099,62322.18553229688,0.0,1574.64,0.0,62322.18553229688
t7100,60858.58802953688,0.0,0.0,0.0,60858.58802953688
t7101,56712.58802953688,0.0,0.0,0.0,56712.58802953688
t7102,52859.825532296876,0.0,0.0,0.0,52859.825532296876
t7103,43406.66002953688,0.0,1115.928,0.0,43406.66002953688
t7104,32030.708029536876,1416.88,0.0,0.0,32030.708029536876
t7105,24607.625532296875,0.0,0.0,79.2,24607.625532296875
t7106,18970.548029536872,0.0,515.04,0.0,18970.548029536872
t7107,18711.825532296876,0.0,0.0,0.0,18711.825532296876
t7108,21027.00957323687,958.48,0.0,0.0,21027.00957323687
t7109,27764.953532296877,0.0,724.8720000000001,0.0,27764.953532296877
t7110,44935.825532296876,0.0,0.0,0.0,44935.825532296876
t7111,53876.825532296876,0.0,0.0,0.0,53876.825532296876
t7112,53941.825532296876,0.0,0.0,0.0,53941.825532296876
t7113,58527.785532296875,2510.04,0.0,0.0,58527.785532296875
t7114,62497.825532296876,0.0,0.0,0.0,62497.825532296876
t7115,63742.825532296876,0.0,0.0,0.0,63742.825532296876
t7116,64864.825532296876,0.0,0.0,0.0,64864.825532296876
t7117,65586.82553229688,0.0,0.0,0.0,65586.82553229688
t7118,66060.82553229688,0.0,0.0,0.0,66060.82553229688
t7119,66304.82553229688,0.0,0.0,0.0,66304.82553229688
t7120,66024.15275787289,0.0,0.0,0.0,66024.15275787289
t7121,66575.82553229688,0.0,0.0,0.0,66575.82553229688
t7122,66312.82553229688,0.0,0.0,0.0,66312.82553229688
t7123,64435.98505687288,0.0,0.0,0.0,64435.98505687288
t7124,57403.57153229687,2534.48,1520.688,190.086,57403.57153229687
t7125,57663.825532296876,0.0,0.0,0.0,57663.825532296876
t7126,53561.825532296876,0.0,0.0,0.0,53561.825532296876
t7127,44583.825532296876,0.0,0.0,0.0,44583.825532296876
t7128,31288.013532296878,1379.3600000000001,0.0,103.452,31288.013532296878
t7129,24187.825532296876,0.0,0.0,0.0,24187.825532296876
t7130,19308.825532296876,0.0,0.0,0.0,19308.825532296876
t7131,18491.825532296876,0.0,0.0,0.0,18491.825532296876
t7132,21788.462609632876,0.0,0.0,0.0,21788.462609632876
t7133,31487.825532296876,0.0,0.0,0.0,31487.825532296876
t7134,43632.37953229687,0.0,0.0,136.446,43632.37953229687
t7135,52065.825532296876,0.0,0.0,0.0,52065.825532296876
t7136,55537.43653229688,2392.92,0.0,179.469,55537.43653229688
t7137,59019.00253229687,2538.44,0.0,190.383,59019.00253229687
t7138,61336.425532296875,0.0,1550.4,0.0,61336.425532296875
t7139,63685.825532296876,0.0,0.0,0.0,63685.825532296876
t7140,64057.00298373688,0.0,0.0,0.0,64057.00298373688
t7141,64502.825532296876,0.0,0.0,0.0,64502.825532296876
t7142,62858.00953229688,0.0,1587.816,0.0,62858.00953229688
t7143,64042.96353229688,0.0,0.0,197.862,64042.96353229688
t7144,64238.825532296876,0.0,0.0,0.0,64238.825532296876
t7145,62054.825532296876,2657.0,0.0,0.0,62054.825532296876
t7146,63082.48953229687,0.0,1593.336,0.0,63082.48953229687
t7147,63303.825532296876,0.0,0.0,0.0,63303.825532296876
t7148,60581.825532296876,0.0,0.0,0.0,60581.825532296876
t7149,56730.825532296876,0.0,0.0,0.0,56730.825532296876
t7150,52797.825532296876,0.0,0.0,0.0,52797.825532296876
t7151,47458.825532296876,0.0,0.0,0.0,47458.825532296876
t7152,33876.66553229687,0.0,875.16,0.0,33876.66553229687
t7153,24577.825532296876,0.0,0.0,0.0,24577.825532296876
t7154,18607.145532296876,846.6800000000001,0.0,0.0,18607.145532296876
t7155,20532.905532296878,926.9200000000001,0.0,0.0,20532.905532296878
t7156,21393.011998036876,0.0,0.0,0.0,21393.011998036876
t7157,27584.975658796877,0.0,0.0,0.0,27584.975658796877
t7158,34466.95042299687,0.0,0.0,0.0,34466.95042299687
t7159,44403.825532296876,0.0,0.0,0.0,44403.825532296876
t7160,55416.00953229688,0.0,1404.816,0.0,55416.00953229688
t7161,60271.825532296876,0.0,0.0,0.0,60271.825532296876
t7162,60152.42252086888,0.0,0.0,0.0,60152.42252086888
t7163,56272.990082256874,2502.16,1501.296,187.662,56272.990082256874
t7164,60493.64271543288,0.0,0.0,0.0,60493.64271543288
t7165,60534.825532296876,0.0,0.0,0.0,60534.825532296876
t7166,60269.825532296876,0.0,0.0,0.0,60269.825532296876
t7167,60023.825532296876,0.0,0.0,0.0,60023.825532296876
t7168,60240.825532296876,0.0,0.0,0.0,60240.825532296876
t7169,60501.35331938488,0.0,0.0,0.0,60501.35331938488
t7170,60583.825532296876,0.0,0.0,0.0,60583.825532296876
t7171,59221.25062714488,0.0,0.0,0.0,59221.25062714488
t7172,57622.825532296876,0.0,0.0,0.0,57622.825532296876
t7173,54445.12516562488,0.0,0.0,0.0,54445.12516562488
t7174,51235.075820928876,0.0,0.0,0.0,51235.075820928876
t7175,43120.02041032088,0.0,0.0,0.0,43120.02041032088
