,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,3646.951449106333,0.0,0.0,0.0,0.0,3913.237095238095,49393.02879747626,0.0,0.0,-58406.5238095238
t1,3606.665326704,0.0,-0.0,0,-0.0,2960.529,36166.49920559288,0,0,-44187
t2,3734.818874492,0.0,-0.0,0,-0.0,2682.948,32172.926657804885,0,0,-40044
t3,4413.782338964,0.0,-0.0,0,-0.0,2447.8450000000003,28220.066193332874,0,0,-36535
t4,3734.87791918,0.0,-0.0,0,-0.0,2323.225,27163.590613116874,0,0,-34675
t5,3268.91553137,0.0,-0.0,0,-0.0,2175.8250000000003,25576.953000926875,0,0,-32475
t6,3947.8732091859997,0.0,-0.0,0,-0.0,2174.82,24884.00032311087,0,0,-32460
t7,3608.830820936,0.0,-0.0,0,-0.0,2784.922,33718.94071136088,0,0,-41566
t8,2930.761601166667,0.0,-0.0,0,-0.0,3431.405,43399.52693113022,0,0,-51215
t9,3609.7199784626664,0.0,-0.0,0,-0.0,3598.302,45044.67155383421,0,0,-53706
t10,4288.6948961826665,0.0,-0.0,0,-0.0,3624.901,44736.0976361142,0,0,-54103
t11,3610.608815344,0.0,-0.0,0,-0.0,3647.748,45732.33671695287,0,0,-54444
t12,3610.9859046439997,0.0,-0.0,0,-0.0,3648.15,45737.55762765287,0,0,-54450
t13,2932.846351477333,0.0,-0.0,0,-0.0,3622.221,46054.62618081954,0,0,-54063
t14,3611.807648365333,0.0,-0.0,0,-0.0,3598.6369999999997,45047.24888393155,0,0,-53711
t15,4290.762669765333,0.0,-0.0,0,-0.0,3643.862,44998.06886253154,0,0,-54386
t16,3612.499330496,0.0,-0.0,0,-0.0,3795.349,47785.84520180088,0,0,-56647
t17,3273.7848570039996,0.0,-0.0,0,-0.0,3964.4570000000003,50479.45167529288,0,0,-59171
t18,3952.742490868,0.0,-0.0,0,-0.0,4047.9390000000003,50963.012041428876,0,0,-60417
t19,3273.8405602679995,0.0,-0.0,0,-0.0,4085.794,52169.05897202888,0,0,-60982
t20,3444.9207563499995,0.0,-0.0,0,-0.0,4016.7839999999997,51036.98877594688,0,0,-59952
t21,4123.880464534,0.0,-0.0,0,-0.0,3902.4150000000004,48765.39806776288,0,0,-58245
t22,3614.9627636960004,0.0,-0.0,0,-0.0,3738.6,46993.13076860088,0,0,-55800
t23,3276.259876532,0.0,-0.0,0,-0.0,3579.944,45122.489655764875,0,0,-53432
t24,3955.219330116,0.0,-0.0,0,-0.0,3417.402,42180.07220218088,0,0,-51006
t25,3616.226365616,0.0,-0.0,0,-0.0,3302.5640000000003,40919.90316668088,0,0,-49292
t26,3616.753400956,0.0,-0.0,0,-0.0,3268.394,40443.546131340874,0,0,-48782
t27,3617.0821821840004,0.0,-0.0,0,-0.0,3280.722,40614.88935011288,0,0,-48966
t28,3617.4386272560005,0.0,-0.0,0,-0.0,3238.5119999999997,40026.742905040875,0,0,-48336
t29,3617.986833664,0.0,-0.0,0,-0.0,3290.169,40745.53769863288,0,0,-49107
t30,3278.9814820980005,0.0,-0.0,0,-0.0,3435.157,43103.555050198884,0,0,-51271
t31,3957.9593901620005,0.0,-0.0,0,-0.0,3750.4590000000003,46815.27514213488,0,0,-55977
t32,3279.9441286419997,0.0,-0.0,0,-0.0,4119.428,52631.321403654874,0,0,-61484
t33,3958.9012929699998,0.0,-0.0,0,-0.0,4276.141,54134.651239326886,0,0,-63823
t34,3619.9159212960003,0.0,-0.0,0,-0.0,4314.196999999999,55003.58061100088,0,0,-64391
t35,3620.47373076,0.0,-0.0,0,-0.0,4307.295999999999,54906.92380153688,0,0,-64288
t36,3620.7955767639996,0.0,-0.0,0,-0.0,4269.977000000001,54386.92095553288,0,0,-63731
t37,3621.1388309320005,0.0,-0.0,0,-0.0,4218.521,53670.03370136488,0,0,-62963
t38,2943.043653429333,0.0,-0.0,0,-0.0,4186.964,53908.685878867545,0,0,-62492
t39,3622.001441661333,0.0,-0.0,0,-0.0,4247.264,54069.42809063555,0,0,-63392
t40,4300.978264861334,0.0,-0.0,0,-0.0,4463.338999999999,56399.376267435546,0,0,-66617
t41,3622.906570668,0.0,-0.0,0,-0.0,4684.841,60161.94596162888,0,0,-69923
t42,3623.2167909119994,0.0,-0.0,0,-0.0,4801.689,61788.78774138487,0,0,-71667
t43,3623.593110056,0.0,-0.0,0,-0.0,4822.526,62078.57442224088,0,0,-71978
t44,3284.818535644,0.0,-0.0,0,-0.0,4741.858,61294.01699665288,0,0,-70774
t45,3963.7780476519997,0.0,-0.0,0,-0.0,4572.348,58254.567484644875,0,0,-68244
t46,3285.5986260459995,0.0,-0.0,0,-0.0,4359.5560000000005,55969.538906250884,0,0,-65068
t47,3964.5559286619996,0.0,-0.0,0,-0.0,4064.421,51180.71660363488,0,0,-60663
t48,3625.6455491039997,0.0,-0.0,0,-0.0,3218.144,39734.90398319288,0,0,-48032
t49,3625.9938236880002,0.0,-0.0,0,-0.0,2572.4649999999997,30743.23470860888,0,0,-38395
t50,3626.6470276359996,0.0,-0.0,0,-0.0,2231.1,25988.94650466087,0,0,-33300
t51,3626.834828896,0.0,-0.0,0,-0.0,2143.464,24768.394703400874,0,0,-31992
t52,3627.1821507760005,0.0,-0.0,0,-0.0,2352.705,27681.806381520877,0,0,-35115
t53,3288.530569466,0.0,-0.0,0,-0.0,2934.667,36124.49596283088,0,0,-43801
t54,3967.490721458,0.0,-0.0,0,-0.0,3733.1730000000007,46565.029810838874,0,0,-55719
t55,3628.501939288,0.0,-0.0,0,-0.0,4393.257,56095.934593008875,0,0,-65571
t56,3629.039146792,0.0,-0.0,0,-0.0,4883.63,62924.02438550488,0,0,-72890
t57,3290.045011924,0.0,-0.0,0,-0.0,4995.6539999999995,64822.99452037288,0,0,-74562
t58,3969.018606796,0.0,-0.0,0,-0.0,4914.852000000001,63018.822925500885,0,0,-73356
t59,3630.2413859480002,0.0,-0.0,0,-0.0,4824.871,62104.58114634887,0,0,-72013
t60,3291.21475262,0.0,-0.0,0,-0.0,4746.012,61345.46677967687,0,0,-70836
t61,3970.1932079400003,0.0,-0.0,0,-0.0,4669.2970000000005,59598.20332435687,0,0,-69691
t62,3291.277194476,0.0,-0.0,0,-0.0,4616.434,59540.982337820875,0,0,-68902
t63,3631.820663004,0.0,-0.0,0,-0.0,4663.937,59861.93586929287,0,0,-69611
t64,3972.3666097279997,0.0,-0.0,0,-0.0,4885.104,62601.222922568864,0,0,-72912
t65,3293.444230192,0.0,-0.0,0,-0.0,5124.428000000001,66612.82130210489,0,0,-76484
t66,3972.398707552,0.0,-0.0,0,-0.0,5252.666,67719.62882474488,0,0,-78398
t67,3294.1645373899996,0.0,-0.0,0,-0.0,5285.63,68856.89899490688,0,0,-78890
t68,3973.1269941819996,0.0,-0.0,0,-0.0,5189.284,66836.28253811487,0,0,-77452
t69,3294.944348068,0.0,-0.0,0,-0.0,4991.5,64760.24918422887,0,0,-74500
t70,3973.922452308,0.0,-0.0,0,-0.0,4750.3,60722.471079988885,0,0,-70900
t71,3635.144656156,0.0,-0.0,0,-0.0,4454.093,56936.45587614088,0,0,-66479
t72,3296.1508716760004,0.0,-0.0,0,-0.0,3766.941,47706.60166062088,0,0,-56223
t73,3975.1273336120003,0.0,-0.0,0,-0.0,3023.71,36677.85619868488,0,0,-45130
t74,3297.0629808,0.0,-0.0,0,-0.0,2667.6050000000005,32397.02555149689,0,0,-39815
t75,3976.027179056,0.0,-0.0,0,-0.0,2563.353,30266.313353240876,0,0,-38259
t76,3637.088376308,0.0,-0.0,0,-0.0,2690.7870000000003,32379.818155988876,0,0,-40161
t77,3637.6688131560004,0.0,-0.0,0,-0.0,3693.5089999999996,46342.51571914087,0,0,-55127
t78,3298.6194459999997,0.0,-0.0,0,-0.0,4422.134,56827.940086296876,0,0,-66002
t79,3977.5893526559994,0.0,-0.0,0,-0.0,4769.9310000000005,60992.17317964088,0,0,-71193
t80,3638.740817288,0.0,-0.0,0,-0.0,5084.965000000001,65717.98771500889,0,0,-75895
t81,3639.1047478280007,0.0,-0.0,0,-0.0,4987.882,64365.70678446887,0,0,-74446
t82,3639.498133248,0.0,-0.0,0,-0.0,4834.385,62227.81039904888,0,0,-72155
t83,3300.7180676460002,0.0,-0.0,0,-0.0,4694.087,60612.888464650874,0,0,-70061
t84,3979.680141198,0.0,-0.0,0,-0.0,4579.249000000001,58334.764391098885,0,0,-68347
t85,3301.5333586020006,0.0,-0.0,0,-0.0,4485.114,57702.04617369488,0,0,-66942
t86,3980.4967019380006,0.0,-0.0,0,-0.0,4436.606,56347.59083035888,0,0,-66218
t87,3302.338804794,0.0,-0.0,0,-0.0,4477.208,57591.14672750288,0,0,-66824
t88,3981.310042874,0.0,-0.0,0,-0.0,4657.639,59424.744489422876,0,0,-69517
t89,3642.492845656,0.0,-0.0,0,-0.0,4860.113,62583.08768664089,0,0,-72539
t90,3642.8036091639997,0.0,-0.0,0,-0.0,4949.960000000001,63833.929923132884,0,0,-73880
t91,2964.7012364519996,0.0,-0.0,0,-0.0,4961.9529999999995,64679.03929584489,0,0,-74059
t92,3643.663608556,0.0,-0.0,0,-0.0,4852.273999999999,62472.755923740886,0,0,-72422
t93,4322.62033926,0.0,-0.0,0,-0.0,4634.658,58763.41519303688,0,0,-69174
t94,3644.388449548,0.0,-0.0,0,-0.0,4380.058,55896.24708274887,0,0,-65374
t95,3305.63309094,0.0,-0.0,0,-0.0,4147.903,53002.15744135688,0,0,-61909
t96,3984.593595084,0.0,-0.0,0,-0.0,3909.919,49009.18093721288,0,0,-58357
t97,3645.642943824,0.0,-0.0,0,-0.0,3681.9850000000006,46174.06558847289,0,0,-54955
t98,2967.637789521333,0.0,-0.0,0,-0.0,3623.7619999999997,46041.29374277554,0,0,-54086
t99,3646.612985425333,0.0,-0.0,0,-0.0,3660.143,45868.93754687154,0,0,-54629
t100,4325.576852433333,0.0,-0.0,0,-0.0,3738.4660000000003,46280.650679863546,0,0,-55798
t101,3647.440341416,0.0,-0.0,0,-0.0,4237.214,53904.03919088088,0,0,-63242
t102,3646.3502843200013,0.0,-0.0,0,-0.0,4653.150000000001,59697.193247976866,0,0,-69450
t103,3309.713383709999,0.0,-0.0,0,-0.0,4729.597,61098.38314858688,0,0,-70591
t104,3988.667317029999,0.0,-0.0,0,-0.0,4725.242,60358.784215266875,0,0,-70526
t105,3309.7657241099996,0.0,-0.0,0,-0.0,4620.119000000001,59573.808808186885,0,0,-68957
t106,3988.7256048859995,0.0,-0.0,0,-0.0,4495.298000000001,57156.669927410876,0,0,-67094
t107,3309.805223021999,0.0,-0.0,0,-0.0,4387.428000000001,56333.46030927487,0,0,-65484
t108,3481.045825533,0.0,-0.0,0,-0.0,4305.755,55024.89270676389,0,0,-64265
t109,4160.002989325,0.0,-0.0,0,-0.0,4233.4619999999995,53339.22854297188,0,0,-63186
t110,3651.057938148,0.0,-0.0,0,-0.0,4180.532,53111.10359414887,0,0,-62396
t111,3651.4136395440005,0.0,-0.0,0,-0.0,4206.729,53475.55089275288,0,0,-62787
t112,2972.4922821600003,0.0,-0.0,0,-0.0,4366.323,56376.878250136884,0,0,-65169
t113,3651.4563405200006,0.0,-0.0,0,-0.0,4560.288,58398.949191776876,0,0,-68064
t114,3653.8181707319986,0.0,-0.0,0,-0.0,4657.036000000001,59743.839361564875,0,0,-69508
t115,4332.467197048,0.0,-0.0,0,-0.0,4678.0740000000005,59358.15233524888,0,0,-69822
t116,3653.5508362560004,0.0,-0.0,0,-0.0,4580.588999999999,58679.55369604088,0,0,-68367
t117,3314.7074503900003,0.0,-0.0,0,-0.0,4386.155000000001,56310.83108190688,0,0,-65465
t118,3993.666408174,0.0,-0.0,0,-0.0,4144.955,52273.072124122875,0,0,-61865
t119,3654.742852108,0.0,-0.0,0,-0.0,3880.774,48933.17668018888,0,0,-57922
t120,3315.904088874,0.0,-0.0,0,-0.0,3329.9,41600.88944342287,0,0,-49700
t121,3994.8675629940003,0.0,-0.0,0,-0.0,2807.769,33651.05696930289,0,0,-41907
t122,3316.7178487540004,0.0,-0.0,0,-0.0,2325.034,27606.941683542875,0,0,-34702
t123,3995.6909505060003,0.0,-0.0,0,-0.0,1970.4700000000003,21990.532581790874,0,0,-29410
t124,3656.898541384,0.0,-0.0,0,-0.0,2154.7870000000003,24896.007990912873,0,0,-32161
t125,3657.2289776319994,0.0,-0.0,0,-0.0,2736.8830000000003,33001.58155466489,0,0,-40849
t126,2979.104021266666,0.0,-0.0,0,-0.0,3299.08,41508.50951103021,0,0,-49240
t127,3658.0639808346664,0.0,-0.0,0,-0.0,3848.346,48478.28355146221,0,0,-57438
t128,4337.015437298666,0.0,-0.0,0,-0.0,4377.311,55165.36709499821,0,0,-65333
t129,3658.6951372,0.0,-0.0,0,-0.0,4428.968,56563.03039509688,0,0,-66104
t130,3659.3189875799994,0.0,-0.0,0,-0.0,4329.875,55182.499544716884,0,0,-64625
t131,3659.642176744,0.0,-0.0,0,-0.0,4234.601000000001,53855.45035555288,0,0,-63203
t132,3660.0126928239993,0.0,-0.0,0,-0.0,4163.581,52866.099839472874,0,0,-62143
t133,3321.24479858,0.0,-0.0,0,-0.0,4095.911,52262.53773371688,0,0,-61133
t134,4000.204359364,0.0,-0.0,0,-0.0,4041.9089999999997,50831.58017293288,0,0,-60327
t135,3322.053367314,0.0,-0.0,0,-0.0,4042.981,51524.65916498287,0,0,-60343
t136,4001.013323666,0.0,-0.0,0,-0.0,4162.442,52509.23820863088,0,0,-62126
t137,3662.1580418760004,0.0,-0.0,0,-0.0,4302.673000000001,54800.86249042087,0,0,-64219
t138,3662.478026756,0.0,-0.0,0,-0.0,4337.915,55291.30050554088,0,0,-64745
t139,3323.7243389619994,0.0,-0.0,0,-0.0,4326.1900000000005,55466.77919333487,0,0,-64570
t140,4002.6809876579996,0.0,-0.0,0,-0.0,4232.256,53479.75654463888,0,0,-63168
t141,3324.4345625039996,0.0,-0.0,0,-0.0,4077.3520000000008,52000.90696979288,0,0,-60856
t142,4003.3956208719997,0.0,-0.0,0,-0.0,3885.5310000000004,48650.76691142488,0,0,-57993
t143,3325.27420635,0.0,-0.0,0,-0.0,3683.6600000000003,46517.75932594688,0,0,-54980
t144,4004.247712246,0.0,-0.0,0,-0.0,3380.753,41620.69282005087,0,0,-50459
t145,3326.16656235,0.0,-0.0,0,-0.0,2957.782,36408.74496994688,0,0,-44146
t146,4005.131224782,0.0,-0.0,0,-0.0,2514.9120000000003,29562.650307514876,0,0,-37536
t147,3326.9999104419994,0.0,-0.0,0,-0.0,2182.793,25615.900621854875,0,0,-32579
t148,4005.9611655219996,0.0,-0.0,0,-0.0,1848.1950000000002,20277.53736677487,0,0,-27585
t149,3327.6855631440003,0.0,-0.0,0,-0.0,2010.9379999999999,23222.06996915287,0,0,-30014
t150,4006.6640093520004,0.0,-0.0,0,-0.0,2466.739,28890.290522944873,0,0,-36817
t151,3667.896964208,0.0,-0.0,0,-0.0,3106.321,38135.475568088885,0,0,-46363
t152,3328.899137408,0.0,-0.0,0,-0.0,3806.8060000000005,48228.98839488888,0,0,-56818
t153,4007.879608088,0.0,-0.0,0,-0.0,3976.2490000000003,49909.56492420888,0,0,-59347
t154,3669.1613078,0.0,-0.0,0,-0.0,3972.43,50195.10222449688,0,0,-59290
t155,3669.520244552,0.0,-0.0,0,-0.0,3934.642,49668.531287744874,0,0,-58726
t156,3330.630708396,0.0,-0.0,0,-0.0,3871.93,49134.13282390088,0,0,-57790
t157,4009.5940506600004,0.0,-0.0,0,-0.0,3807.878,47563.22148163687,0,0,-56834
t158,3670.802113688,0.0,-0.0,0,-0.0,3768.951,47359.94041860887,0,0,-56253
t159,3671.0146782760007,0.0,-0.0,0,-0.0,3785.6339999999996,47592.044854020874,0,0,-56502
t160,3671.6017440000005,0.0,-0.0,0,-0.0,3921.041,49477.050788296874,0,0,-58523
t161,3671.8366934199994,0.0,-0.0,0,-0.0,4081.2380000000003,51707.61883887688,0,0,-60914
t162,3672.2679782960004,0.0,-0.0,0,-0.0,4126.128000000001,52332.29755400087,0,0,-61584
t163,3333.4795749000004,0.0,-0.0,0,-0.0,4127.468,52689.74595739687,0,0,-61604
t164,4012.4425961000006,0.0,-0.0,0,-0.0,4044.4549999999995,50854.795936196875,0,0,-60365
t165,3334.2845619419995,0.0,-0.0,0,-0.0,3912.733,49698.67597035488,0,0,-58399
t166,4013.2479245739996,0.0,-0.0,0,-0.0,3740.945,46627.50060772288,0,0,-55835
t167,3674.4521256840003,0.0,-0.0,0,-0.0,3563.395,44493.84640661288,0,0,-53185
t168,3674.8007648800008,0.0,-0.0,0,-0.0,3295.998,40769.89476741687,0,0,-49194
t169,2673.0835343200006,0.0,-0.0,0,-0.0,1806.32,39225.28999797688,0,0,-45158
t170,1994.1435343200005,0.0,-0.0,0,-0.0,0.0,36399.54999797688,0,0,-39847
t171,1638.0571497040005,0.0,-0.0,0,-0.0,2248.4530000000004,28219.18338259287,0,0,-33559
t172,1994.1435343200005,0.0,-0.0,0,-0.0,2158.003,26603.546997976875,0,0,-32209
t173,1638.0966464720004,0.0,-0.0,0,-0.0,0.0,28997.596885824874,0,0,-32089
t174,636.2635343200004,0.0,-0.0,0,-0.0,2299.976,29938.453997976878,0,0,-34328
t175,582.814763608,0.0,-0.0,0,-0.0,2949.273,39033.605768688874,0,0,-44019
t176,582.836757296,0.0,-0.0,0,-0.0,0.0,52170.85677500088,0,0,-54207
t177,259.868,0.0,-0.0,0,-0.0,1558.413,54447.412532296876,0,0,-57719
t178,259.868,0.0,-0.0,0,-0.0,0.0,56034.825532296876,0,0,-57748
t179,259.868,0.0,-0.0,0,-0.0,3690.8160000000003,52265.00953229688,0,0,-57669
t180,259.868,0.0,-0.0,0,-0.0,1380.1200000000001,54411.70553229687,0,0,-57505
t181,582.836757296,0.0,-0.0,0,-0.0,0.0,55032.85677500088,0,0,-57069
t182,582.836757296,0.0,-0.0,0,-0.0,170.256,54545.60077500088,0,0,-56752
t183,582.836757296,0.0,-0.0,0,-0.0,2475.596,53060.26077500088,0,0,-57572
t184,259.868,0.0,-0.0,0,-0.0,0.0,58330.825532296876,0,0,-60044
t185,938.808,0.0,-0.0,0,-0.0,4210.548000000001,56241.33753229687,0,0,-62844
t186,582.836757296,0.0,-0.0,0,-0.0,1530.96,60222.89677500088,0,0,-63790
t187,582.836757296,0.0,-0.0,0,-0.0,2763.0080000000003,59456.848775000886,0,0,-64256
t188,582.836757296,0.0,-0.0,0,-0.0,1698.381,59168.47577500088,0,0,-62903
t189,259.868,0.0,-0.0,0,-0.0,2589.4170000000004,55916.408532296875,0,0,-60219
t190,582.836757296,0.0,-0.0,0,-0.0,0.0,55005.85677500088,0,0,-57042
t191,582.836757296,0.0,-0.0,0,-0.0,1396.548,48291.308775000885,0,0,-51724
t192,582.836757296,0.0,-0.0,0,-0.0,2554.1069999999995,33530.749775000884,0,0,-38121
t193,582.836757296,0.0,-0.0,0,-0.0,784.5390000000001,26236.317775000876,0,0,-29057
t194,259.868,0.0,-0.0,0,-0.0,651.6990000000001,21772.126532296876,0,0,-24137
t195,582.836757296,0.0,-0.0,0,-0.0,0.0,20769.856775000873,0,0,-22806
t196,259.868,0.0,-0.0,0,-0.0,0.0,23866.825532296876,0,0,-25580
t197,259.868,0.0,-0.0,0,-0.0,2226.745,29295.080532296874,0,0,-33235
t198,582.836757296,0.0,-0.0,0,-0.0,0.0,40983.85677500088,0,0,-43020
t199,259.868,0.0,-0.0,0,-0.0,0.0,51083.825532296876,0,0,-52797
t200,259.868,0.0,-0.0,0,-0.0,4065.8559999999998,57749.96953229688,0,0,-63529
t201,1261.7767572960001,0.0,-0.0,0,-0.0,0.0,64209.91677500088,0,0,-66925
t202,1940.7167572960002,0.0,-0.0,0,-0.0,2863.198,60328.77877500088,0,0,-66586
t203,938.808,0.0,-0.0,0,-0.0,0.0,63614.885532296874,0,0,-66007
t204,259.868,0.0,-0.0,0,-0.0,196.15200000000002,63474.673532296874,0,0,-65384
t205,259.868,0.0,-0.0,0,-0.0,0.0,62986.825532296876,0,0,-64700
t206,259.868,0.0,-0.0,0,-0.0,4304.549,58229.27653229688,0,0,-64247
t207,259.868,0.0,-0.0,0,-0.0,193.776,62685.04953229688,0,0,-64592
t208,582.836757296,0.0,-0.0,0,-0.0,4266.88,60366.976775000876,0,0,-66670
t209,582.836757296,0.0,-0.0,0,-0.0,1867.1040000000003,65248.752775000874,0,0,-69152
t210,259.868,0.0,-0.0,0,-0.0,209.913,68047.91253229688,0,0,-69971
t211,259.868,0.0,-0.0,0,-0.0,1877.985,65963.84053229688,0,0,-69555
t212,259.868,0.0,-0.0,0,-0.0,202.209,65487.61653229687,0,0,-67403
t213,259.868,0.0,-0.0,0,-0.0,2567.4,59904.425532296875,0,0,-64185
t214,582.836757296,0.0,-0.0,0,-0.0,4037.6879999999996,54190.16877500088,0,0,-60264
t215,259.868,0.0,-0.0,0,-0.0,0.0,52925.825532296876,0,0,-54639
t216,259.868,0.0,-0.0,0,-0.0,2743.449,36490.376532296876,0,0,-40947
t217,259.868,0.0,-0.0,0,-0.0,1349.8990000000001,28329.926532296875,0,0,-31393
t218,259.868,0.0,-0.0,0,-0.0,0.0,24288.825532296876,0,0,-26002
t219,259.868,0.0,-0.0,0,-0.0,1046.7060000000001,21582.119532296874,0,0,-24342
t220,1261.7767572960001,0.0,-0.0,0,-0.0,0.0,24509.916775000875,0,0,-27225
t221,582.836757296,0.0,-0.0,0,-0.0,2356.323,30776.533775000877,0,0,-35169
t222,259.868,0.0,-0.0,0,-0.0,1917.4560000000001,40961.36953229688,0,0,-44592
t223,259.868,0.0,-0.0,0,-0.0,0.0,51759.825532296876,0,0,-53473
t224,582.836757296,0.0,-0.0,0,-0.0,4260.731,57296.12577500088,0,0,-63593
t225,259.868,0.0,-0.0,0,-0.0,200.4,64886.42553229688,0,0,-66800
t226,259.868,0.0,-0.0,0,-0.0,1584.6000000000001,62727.22553229688,0,0,-66025
t227,259.868,0.0,-0.0,0,-0.0,4359.958,59000.86753229688,0,0,-65074
t228,259.868,0.0,-0.0,0,-0.0,4108.544,58374.28153229688,0,0,-64196
t229,938.808,0.0,-0.0,0,-0.0,190.464,60905.421532296874,0,0,-63488
t230,582.836757296,0.0,-0.0,0,-0.0,0.0,60844.85677500088,0,0,-62881
t231,259.868,0.0,-0.0,0,-0.0,1708.452,59854.37353229687,0,0,-63276
t232,259.868,0.0,-0.0,0,-0.0,4379.991,59279.83453229688,0,0,-65373
t233,259.868,0.0,-0.0,0,-0.0,4345.7919999999995,61844.03353229687,0,0,-67903
t234,259.868,0.0,-0.0,0,-0.0,206.991,67076.83453229688,0,0,-68997
t235,259.868,0.0,-0.0,0,-0.0,0.0,67342.82553229688,0,0,-69056
t236,259.868,0.0,-0.0,0,-0.0,0.0,65729.82553229688,0,0,-67443
t237,259.868,0.0,-0.0,0,-0.0,2757.59,59659.23553229688,0,0,-64130
t238,259.868,0.0,-0.0,0,-0.0,4046.532,54636.29353229687,0,0,-60396
t239,259.868,0.0,-0.0,0,-0.0,3659.808,49251.01753229687,0,0,-54624
t240,582.836757296,0.0,-0.0,0,-0.0,2637.12,36531.736775000885,0,0,-41205
t241,259.868,0.0,-0.0,0,-0.0,2143.531,28136.294532296877,0,0,-31993
t242,259.868,0.0,-0.0,0,-0.0,1799.0169999999998,23338.808532296876,0,0,-26851
t243,259.868,0.0,-0.0,0,-0.0,1696.1720000000003,21906.653532296878,0,0,-25316
t244,259.868,0.0,-0.0,0,-0.0,1869.5010000000002,24320.32453229688,0,0,-27903
t245,259.868,0.0,-0.0,0,-0.0,2365.3010000000004,31224.524532296877,0,0,-35303
t246,582.836757296,0.0,-0.0,0,-0.0,1218.996,41892.860775000874,0,0,-45148
t247,582.836757296,0.0,-0.0,0,-0.0,163.05,52150.80677500088,0,0,-54350
t248,582.836757296,0.0,-0.0,0,-0.0,4124.416,58283.440775000876,0,0,-64444
t249,582.836757296,0.0,-0.0,0,-0.0,4506.085000000001,60712.77177500088,0,0,-67255
t250,582.836757296,0.0,-0.0,0,-0.0,0.0,64460.85677500088,0,0,-66497
t251,259.868,0.0,-0.0,0,-0.0,4203.904,59768.921532296874,0,0,-65686
t252,582.836757296,0.0,-0.0,0,-0.0,2788.163,60016.69377500088,0,0,-64841
t253,582.836757296,0.0,-0.0,0,-0.0,0.0,62102.85677500088,0,0,-64139
t254,582.836757296,0.0,-0.0,0,-0.0,0.0,61659.85677500088,0,0,-63696
t255,582.836757296,0.0,-0.0,0,-0.0,0.0,62197.85677500088,0,0,-64234
t256,582.836757296,0.0,-0.0,0,-0.0,0.0,64077.85677500088,0,0,-66114
t257,582.836757296,0.0,-0.0,0,-0.0,0.0,66164.85677500088,0,0,-68201
t258,582.836757296,0.0,-0.0,0,-0.0,4634.121999999999,62495.73477500088,0,0,-69166
t259,582.836757296,0.0,-0.0,0,-0.0,1869.426,65332.430775000874,0,0,-69238
t260,582.836757296,0.0,-0.0,0,-0.0,1623.864,64000.99277500088,0,0,-67661
t261,582.836757296,0.0,-0.0,0,-0.0,1549.776,60988.08077500088,0,0,-64574
t262,582.836757296,0.0,-0.0,0,-0.0,2615.733,56179.12377500088,0,0,-60831
t263,582.836757296,0.0,-0.0,0,-0.0,0.0,53215.85677500088,0,0,-55252
t264,582.836757296,0.0,-0.0,0,-0.0,0.0,40606.85677500088,0,0,-42643
t265,582.836757296,0.0,-0.0,0,-0.0,915.138,30942.718775000874,0,0,-33894
t266,259.868,0.0,-0.0,0,-0.0,0.0,27450.825532296876,0,0,-29164
t267,582.836757296,0.0,-0.0,0,-0.0,1194.626,24551.230775000873,0,0,-27782
t268,582.836757296,0.0,-0.0,0,-0.0,2043.768,26424.088775000873,0,0,-30504
t269,582.836757296,0.0,-0.0,0,-0.0,1518.4,34405.45677500088,0,0,-37960
t270,582.836757296,0.0,-0.0,0,-0.0,1283.688,44224.168775000886,0,0,-47544
t271,582.836757296,0.0,-0.0,0,-0.0,0.0,54376.85677500088,0,0,-56413
t272,582.836757296,0.0,-0.0,0,-0.0,4442.2339999999995,59823.62277500088,0,0,-66302
t273,259.868,0.0,-0.0,0,-0.0,4684.371999999999,63518.45353229687,0,0,-69916
t274,259.868,0.0,-0.0,0,-0.0,1881.873,66103.95253229688,0,0,-69699
t275,582.836757296,0.0,-0.0,0,-0.0,207.231,66833.62577500088,0,0,-69077
t276,582.836757296,0.0,-0.0,0,-0.0,2942.146,63443.71077500088,0,0,-68422
t277,259.868,0.0,-0.0,0,-0.0,4543.4710000000005,61556.35453229688,0,0,-67813
t278,582.836757296,0.0,-0.0,0,-0.0,4516.202,60853.65477500088,0,0,-67406
t279,582.836757296,0.0,-0.0,0,-0.0,1834.4070000000002,64070.449775000874,0,0,-67941
t280,582.836757296,0.0,-0.0,0,-0.0,0.0,68048.85677500088,0,0,-70085
t281,259.868,0.0,-0.0,0,-0.0,4651.84,66319.98553229688,0,0,-72685
t282,259.868,0.0,-0.0,0,-0.0,4742.912,67651.91353229687,0,0,-74108
t283,582.836757296,0.0,-0.0,0,-0.0,1784.712,70542.14477500088,0,0,-74363
t284,582.836757296,0.0,-0.0,0,-0.0,4886.31,66007.54677500088,0,0,-72930
t285,582.836757296,0.0,-0.0,0,-0.0,1679.76,66274.09677500089,0,0,-69990
t286,1261.7767572960001,0.0,-0.0,0,-0.0,4453.557000000001,59302.35977500088,0,0,-66471
t287,582.836757296,0.0,-0.0,0,-0.0,4068.843,54624.01377500089,0,0,-60729
t288,582.836757296,0.0,-0.0,0,-0.0,0.0,45868.85677500088,0,0,-47905
