,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t4525,83667.5795902017,2439.1571971587255,-0.0,0,-0.0,0.0,0.0,0,0,-87562
t4526,87281.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-88737
t4527,86795.77154079682,1032.9652465636227,-0.0,0,-0.0,0.0,0.0,0,0,-89284
t4528,87454.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-88910
t4529,85960.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-87416
t4530,83923.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-85379
t4531,82236.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-83692
t4532,79662.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-81118
t4533,73704.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-75160
t4534,64836.45117700644,38.285610353992524,-0.0,0,-0.0,0.0,0.0,0,0,-66330
t4535,53123.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54579
t4536,42696.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-44152
t4537,38075.88055215229,0.0,-3276.1437647918506,0,-0.0,0.0,0.0,0,0,-36255
t4538,38468.42459579629,0.0,-8685.687808435852,0,-0.0,0.0,0.0,0,0,-31238
t4539,37980.62289006096,0.0,-9712.886102700524,0,-0.0,0.0,0.0,0,0,-29723
t4540,37243.726121842956,0.0,-7441.98933448252,0,-0.0,0.0,0.0,0,0,-31257
t4541,37916.79369992796,0.0,-3452.0569125675224,0,-0.0,0.0,0.0,0,0,-35920
t4542,41328.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-42784
t4543,50318.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-51774
t4544,50013.596170565295,11017.140616795139,-0.0,0,-0.0,0.0,0.0,0,0,-62486
t4545,64475.6042176373,7920.132569723122,-0.0,0,-0.0,0.0,0.0,0,0,-73851
t4546,75697.8278894246,5681.908897935857,-0.0,0,-0.0,0.0,0.0,0,0,-82835
t4547,82321.69470688839,4030.0420804720343,-0.0,0,-0.0,0.0,0.0,0,0,-87807
t4548,86048.55351802384,2756.183269336623,-0.0,0,-0.0,0.0,0.0,0,0,-90260
t4549,87456.32844421637,2711.408343144052,-0.0,0,-0.0,0.0,0.0,0,0,-91623
t4550,89755.23542281904,1491.5013645414,-0.0,0,-0.0,0.0,0.0,0,0,-92702
t4551,90909.05428677858,757.6825005818573,-0.0,0,-0.0,0.0,0.0,0,0,-93122
t4552,90926.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-92382
t4553,88893.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-90349
t4554,83320.55543955677,3120.1813478036797,-0.0,0,-0.0,0.0,0.0,0,0,-87896
t4555,84253.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-85709
t4556,80945.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-82401
t4557,74033.936999619,250.79978774142,-0.0,0,-0.0,0.0,0.0,0,0,-75740
t4558,65129.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66585
t4559,52583.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54039
t4560,41628.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43084
t4561,38958.08460071229,0.0,-5381.347813351853,0,-0.0,0.0,0.0,0,0,-35032
t4562,38546.62012555358,0.0,-9830.88333819314,0,-0.0,0.0,0.0,0,0,-30171
t4563,38976.80987693101,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-28608
t4564,38406.85600345129,0.0,-9674.119216090854,0,-0.0,0.0,0.0,0,0,-30188
t4565,37987.779974005294,0.0,-4697.043186644857,0,-0.0,0.0,0.0,0,0,-34746
t4566,39904.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-41360
t4567,48707.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-50163
t4568,49917.432255524625,9342.304531835809,-0.0,0,-0.0,0.0,0.0,0,0,-60715
t4569,60994.32625146087,9382.410535899593,-0.0,0,-0.0,0.0,0.0,0,0,-71832
t4570,74666.20768388215,4424.5291034783,-0.0,0,-0.0,0.0,0.0,0,0,-80546
t4571,81491.96806421274,2503.768723147703,-0.0,0,-0.0,0.0,0.0,0,0,-85451
t4572,86343.82800196052,279.9087853999408,-0.0,0,-0.0,0.0,0.0,0,0,-88079
t4573,80492.62313744173,7799.113649918727,-0.0,0,-0.0,0.0,0.0,0,0,-89747
t4574,89074.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-90530
t4575,89063.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-90519
t4576,88104.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-89560
t4577,86224.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-87680
t4578,83962.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-85418
t4579,82093.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-83549
t4580,79101.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-80557
t4581,71689.85159786203,1189.885189498389,-0.0,0,-0.0,0.0,0.0,0,0,-74335
t4582,63788.377539183166,125.35924817726846,-0.0,0,-0.0,0.0,0.0,0,0,-65369
t4583,53230.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54686
t4584,42353.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43809
t4585,38624.09543165086,0.0,-5284.358644290421,0,-0.0,0.0,0.0,0,0,-34795
t4586,38153.26476803201,0.0,-9523.527980671572,0,-0.0,0.0,0.0,0,0,-30085
t4587,38885.809876931,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-28517
t4588,38490.81681675729,0.0,-9389.080029396853,0,-0.0,0.0,0.0,0,0,-30557
t4589,37905.41563991729,0.0,-2965.678852556857,0,-0.0,0.0,0.0,0,0,-36395
t4590,41306.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-42762
t4591,49338.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-50794
t4592,50703.315856307294,7923.420931053144,-0.0,0,-0.0,0.0,0.0,0,0,-60082
t4593,66826.26504031658,2254.4717470438627,-0.0,0,-0.0,0.0,0.0,0,0,-70536
t4594,72542.77594287002,4944.9608444904225,-0.0,0,-0.0,0.0,0.0,0,0,-78943
t4595,82411.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-83867
t4596,85088.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-86544
t4597,82264.85905227019,4807.87773509026,-0.0,0,-0.0,0.0,0.0,0,0,-88528
t4598,82945.41060423381,5263.326183126656,-0.0,0,-0.0,0.0,0.0,0,0,-89664
t4599,88727.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-90183
t4600,88136.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-89592
t4601,84003.99185867082,2497.7449286896444,-0.0,0,-0.0,0.0,0.0,0,0,-87957
t4602,81924.92978969378,2539.806997666652,-0.0,0,-0.0,0.0,0.0,0,0,-85920
t4603,82572.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-84028
t4604,79569.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-81025
t4605,72918.97338648261,254.76340087780773,-0.0,0,-0.0,0.0,0.0,0,0,-74629
t4606,61574.75093533289,2511.9858520275375,-0.0,0,-0.0,0.0,0.0,0,0,-65542
t4607,52988.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54444
t4608,43089.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-44545
t4609,38573.864759399294,0.0,-3385.1279720388557,0,-0.0,0.0,0.0,0,0,-36644
t4610,39053.65142526429,0.0,-9406.91463790386,0,-0.0,0.0,0.0,0,0,-31102
t4611,38401.25292523329,0.0,-11231.516137872854,0,-0.0,0.0,0.0,0,0,-28625
t4612,38924.04040837229,0.0,-10451.303621011857,0,-0.0,0.0,0.0,0,0,-29928
t4613,38233.71444917029,0.0,-5084.977661809857,0,-0.0,0.0,0.0,0,0,-34604
t4614,39628.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-41084
t4615,48291.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-49747
t4616,58687.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60143
t4617,67164.57817602331,2833.158611337123,-0.0,0,-0.0,0.0,0.0,0,0,-71453
t4618,75006.72723203657,3774.0095553238716,-0.0,0,-0.0,0.0,0.0,0,0,-80236
t4619,80956.42547091637,2728.3113164440947,-0.0,0,-0.0,0.0,0.0,0,0,-85140
t4620,85154.22735998887,1151.509427371544,-0.0,0,-0.0,0.0,0.0,0,0,-87761
t4621,86806.16027686407,1359.5765104963648,-0.0,0,-0.0,0.0,0.0,0,0,-89621
t4622,87463.56902137396,1904.167765986469,-0.0,0,-0.0,0.0,0.0,0,0,-90823
t4623,89757.94883886198,206.78794849845508,-0.0,0,-0.0,0.0,0.0,0,0,-91420
t4624,82039.94603623005,7079.790751130386,-0.0,0,-0.0,0.0,0.0,0,0,-90575
t4625,87326.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-88782
t4626,85151.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-86607
t4627,83195.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-84651
t4628,78879.21055522525,1224.5262321351838,-0.0,0,-0.0,0.0,0.0,0,0,-81559
t4629,68636.92589536554,5246.810891994901,-0.0,0,-0.0,0.0,0.0,0,0,-75339
t4630,58967.937196147424,5974.799591213006,-0.0,0,-0.0,0.0,0.0,0,0,-66398
t4631,52648.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54104
t4632,41872.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43328
t4633,38951.24517613457,0.0,-5099.508388774136,0,-0.0,0.0,0.0,0,0,-35307
t4634,39700.43631699501,0.0,-10819.699529634572,0,-0.0,0.0,0.0,0,0,-30336
t4635,39069.80987693101,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-28701
t4636,39156.94748892358,0.0,-10437.210701563137,0,-0.0,0.0,0.0,0,0,-30175
t4637,38858.72267005029,0.0,-5696.985882689853,0,-0.0,0.0,0.0,0,0,-34617
t4638,39897.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-41353
t4639,48820.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-50276
t4640,49694.55492626063,9833.181861099813,-0.0,0,-0.0,0.0,0.0,0,0,-60983
t4641,65824.95059544418,5181.786191916282,-0.0,0,-0.0,0.0,0.0,0,0,-72462
t4642,69512.70100727082,10295.035780089618,-0.0,0,-0.0,0.0,0.0,0,0,-81263
t4643,80829.38611739242,3402.350669968034,-0.0,0,-0.0,0.0,0.0,0,0,-85687
t4644,84625.48201079243,2031.2547765679992,-0.0,0,-0.0,0.0,0.0,0,0,-88112
t4645,86257.01476120677,1778.7220261536713,-0.0,0,-0.0,0.0,0.0,0,0,-89491
t4646,88167.71395244793,588.0228349124845,-0.0,0,-0.0,0.0,0.0,0,0,-90211
t4647,88533.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-89989
t4648,87113.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-88569
t4649,84977.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-86433
t4650,82599.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-84055
t4651,80559.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-82015
t4652,77759.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-79215
t4653,70889.2195474428,1175.5172399176372,-0.0,0,-0.0,0.0,0.0,0,0,-73520
t4654,60936.71113392057,2852.0256534398577,-0.0,0,-0.0,0.0,0.0,0,0,-65244
t4655,52033.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-53489
t4656,41769.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43225
t4657,37482.65643865929,0.0,-3561.919651298856,0,-0.0,0.0,0.0,0,0,-35376
t4658,39317.07534497129,0.0,-10547.338557610854,0,-0.0,0.0,0.0,0,0,-30225
t4659,37544.78109184729,0.0,-11144.044304486855,0,-0.0,0.0,0.0,0,0,-27856
t4660,38108.89498719458,0.0,-11670.158199834143,0,-0.0,0.0,0.0,0,0,-27894
t4661,36284.23115822896,0.0,-7360.4943708685205,0,-0.0,0.0,0.0,0,0,-30379
t4662,37240.01041081696,0.0,-2664.2736234565227,0,-0.0,0.0,0.0,0,0,-36031
t4663,43459.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-44915
t4664,50315.910840337296,3805.8259470231496,-0.0,0,-0.0,0.0,0.0,0,0,-55577
t4665,56296.84299678446,9169.893790575978,-0.0,0,-0.0,0.0,0.0,0,0,-66922
t4666,66620.55035791216,7706.186429448266,-0.0,0,-0.0,0.0,0.0,0,0,-75782
t4667,77282.21512144095,1725.521665919503,-0.0,0,-0.0,0.0,0.0,0,0,-80463
t4668,77788.6631403777,3438.073646982746,-0.0,0,-0.0,0.0,0.0,0,0,-82682
t4669,79625.39974861364,3161.3370387468094,-0.0,0,-0.0,0.0,0.0,0,0,-84242
t4670,81571.229651896,2413.5071354644533,-0.0,0,-0.0,0.0,0.0,0,0,-85440
t4671,82637.99244607195,1842.7443412884872,-0.0,0,-0.0,0.0,0.0,0,0,-85936
t4672,82565.31241755393,1329.424369806511,-0.0,0,-0.0,0.0,0.0,0,0,-85350
t4673,81008.03429198994,1283.702495370475,-0.0,0,-0.0,0.0,0.0,0,0,-83747
t4674,79125.37371772903,977.3630696314067,-0.0,0,-0.0,0.0,0.0,0,0,-81558
t4675,78237.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-79693
t4676,72852.33593954303,2883.400847817393,-0.0,0,-0.0,0.0,0.0,0,0,-77191
t4677,70338.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-71794
t4678,62234.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63690
t4679,50571.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-52027
t4680,40416.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-41872
t4681,36347.667827502286,0.0,-3686.9310401418497,0,-0.0,0.0,0.0,0,0,-34116
t4682,35588.14675209629,0.0,-8048.409964735856,0,-0.0,0.0,0.0,0,0,-28995
t4683,37012.80987693101,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-26644
t4684,36465.80987693101,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-26097
t4685,36077.736630307496,0.0,-9296.999842947043,0,-0.0,0.0,0.0,0,0,-28236
t4686,34691.478467950285,0.0,-2267.741680589852,0,-0.0,0.0,0.0,0,0,-33879
t4687,41649.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43105
t4688,50260.91088666863,2506.8259006918233,-0.0,0,-0.0,0.0,0.0,0,0,-54223
t4689,60363.20015044057,4092.5366369198673,-0.0,0,-0.0,0.0,0.0,0,0,-65911
t4690,71548.13673576612,2215.6000515943306,-0.0,0,-0.0,0.0,0.0,0,0,-75219
t4691,78909.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-80365
t4692,81744.73678736047,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-83200
t4693,83700.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-85156
t4694,84207.03399648666,882.7027908738,-0.0,0,-0.0,0.0,0.0,0,0,-86545
t4695,84669.36782484321,1117.3689625172265,-0.0,0,-0.0,0.0,0.0,0,0,-87242
t4696,83963.73156630293,1552.0052210575304,-0.0,0,-0.0,0.0,0.0,0,0,-86971
t4697,83505.81257323318,563.9242141272844,-0.0,0,-0.0,0.0,0.0,0,0,-85525
t4698,79284.31420998748,2874.4225773729486,-0.0,0,-0.0,0.0,0.0,0,0,-83614
t4699,75824.70237968837,4562.034407672072,-0.0,0,-0.0,0.0,0.0,0,0,-81842
t4700,72954.69758118047,4751.039206179965,-0.0,0,-0.0,0.0,0.0,0,0,-79161
t4701,67274.5747089431,4882.162078417321,-0.0,0,-0.0,0.0,0.0,0,0,-73612
t4702,58047.1146775877,5393.622109772739,-0.0,0,-0.0,0.0,0.0,0,0,-64896
t4703,51493.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-52949
t4704,41162.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-42618
t4705,39393.443802854286,0.0,-5878.707015493854,0,-0.0,0.0,0.0,0,0,-34970
t4706,40461.97437492896,0.0,-11453.23758756852,0,-0.0,0.0,0.0,0,0,-30464
t4707,39542.411548228956,0.0,-11656.674760868516,0,-0.0,0.0,0.0,0,0,-29341
t4708,39118.63832913256,0.0,-9171.901541772124,0,-0.0,0.0,0.0,0,0,-31402
t4709,38721.61209762729,0.0,-3656.8753102668543,0,-0.0,0.0,0.0,0,0,-36520
t4710,42424.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43880
t4711,52069.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-53525
t4712,59459.11074726129,4139.626040099138,-0.0,0,-0.0,0.0,0.0,0,0,-65054
t4713,66494.59665152816,9326.140135832276,-0.0,0,-0.0,0.0,0.0,0,0,-77276
t4714,78904.32612869644,6455.410658664002,-0.0,0,-0.0,0.0,0.0,0,0,-86815
t4715,86981.47408691383,3347.262700446612,-0.0,0,-0.0,0.0,0.0,0,0,-91784
t4716,89887.87561320483,3058.8611741556015,-0.0,0,-0.0,0.0,0.0,0,0,-94402
t4717,92578.24509967183,2031.4916876886055,-0.0,0,-0.0,0.0,0.0,0,0,-96065
t4718,93210.92133715953,2410.8154502009274,-0.0,0,-0.0,0.0,0.0,0,0,-97077
t4719,94596.76502256362,1000.9717647968355,-0.0,0,-0.0,0.0,0.0,0,0,-97053
t4720,94122.93289936685,544.8038879936094,-0.0,0,-0.0,0.0,0.0,0,0,-96123
t4721,92669.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-94125
t4722,89240.57919220203,796.1575951584273,-0.0,0,-0.0,0.0,0.0,0,0,-91492
t4723,86801.81907762594,780.9177097344909,-0.0,0,-0.0,0.0,0.0,0,0,-89038
t4724,82503.73297982513,1567.0038075353077,-0.0,0,-0.0,0.0,0.0,0,0,-85526
t4725,75587.5784031811,1804.1583841793326,-0.0,0,-0.0,0.0,0.0,0,0,-78847
t4726,66128.24812768762,2039.488659672803,-0.0,0,-0.0,0.0,0.0,0,0,-69623
t4727,55790.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57246
t4728,45166.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-46622
t4729,44024.51923252529,0.0,-6653.782445164849,0,-0.0,0.0,0.0,0,0,-38826
t4730,44012.26369433197,0.0,-11294.526906971523,0,-0.0,0.0,0.0,0,0,-34173
t4731,43279.80987693101,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-32911
t4732,43766.38581318497,0.0,-10497.649025824523,0,-0.0,0.0,0.0,0,0,-34724
t4733,43728.731132389286,0.0,-5693.994345028851,0,-0.0,0.0,0.0,0,0,-39490
t4734,45260.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-46716
t4735,54930.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-56386
t4736,59312.04450286329,6987.692284497149,-0.0,0,-0.0,0.0,0.0,0,0,-67755
t4737,67604.3856559599,10520.351131400545,-0.0,0,-0.0,0.0,0.0,0,0,-79580
t4738,80781.12979860965,6617.6069887507765,-0.0,0,-0.0,0.0,0.0,0,0,-88854
t4739,88805.23195977937,3557.5048275810404,-0.0,0,-0.0,0.0,0.0,0,0,-93818
t4740,93306.2686170676,1477.4681702928428,-0.0,0,-0.0,0.0,0.0,0,0,-96239
t4741,94281.43273571931,1750.3040516411202,-0.0,0,-0.0,0.0,0.0,0,0,-97487
t4742,96296.84384737618,452.8929399842855,-0.0,0,-0.0,0.0,0.0,0,0,-98205
t4743,96400.74087233486,467.9959150255854,-0.0,0,-0.0,0.0,0.0,0,0,-98324
t4744,96112.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-97568
t4745,94345.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-95801
t4746,92145.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-93601
t4747,90002.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-91458
t4748,86331.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-87787
t4749,78201.80390009748,1421.9328872629535,-0.0,0,-0.0,0.0,0.0,0,0,-81079
t4750,68597.64304780118,1700.0937395592773,-0.0,0,-0.0,0.0,0.0,0,0,-71753
t4751,57988.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-59444
t4752,47253.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-48709
t4753,43560.94824248529,0.0,-4297.21145512485,0,-0.0,0.0,0.0,0,0,-40719
t4754,43404.1971349673,0.0,-8901.46034760685,0,-0.0,0.0,0.0,0,0,-35958
t4755,44046.5091574193,0.0,-10830.772370058852,0,-0.0,0.0,0.0,0,0,-34671
t4756,43239.5000684813,0.0,-8206.763281120853,0,-0.0,0.0,0.0,0,0,-36488
t4757,42793.458963132296,0.0,-3060.7221757718553,0,-0.0,0.0,0.0,0,0,-41188
t4758,46527.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-47983
t4759,56388.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57844
t4760,60167.409249185286,7884.327538175152,-0.0,0,-0.0,0.0,0.0,0,0,-69507
t4761,71114.89142632631,8568.845361034146,-0.0,0,-0.0,0.0,0.0,0,0,-81139
t4762,82494.23318682826,5306.503600532173,-0.0,0,-0.0,0.0,0.0,0,0,-89256
t4763,90645.65224917472,1716.0845381857434,-0.0,0,-0.0,0.0,0.0,0,0,-93817
t4764,93364.4177705987,1404.3190167617286,-0.0,0,-0.0,0.0,0.0,0,0,-96224
t4765,94946.72638124009,814.0104061203529,-0.0,0,-0.0,0.0,0.0,0,0,-97216
t4766,95106.24141427467,695.4953730857887,-0.0,0,-0.0,0.0,0.0,0,0,-97257
t4767,95209.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-96665
t4768,93913.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-95369
t4769,91838.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-93294
t4770,89608.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-91064
t4771,87391.73678736047,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-88847
t4772,83838.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-85294
t4773,76636.14625843328,616.5905289271591,-0.0,0,-0.0,0.0,0.0,0,0,-78708
t4774,65389.42958272803,2799.3072046324087,-0.0,0,-0.0,0.0,0.0,0,0,-69644
t4775,57244.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-58700
t4776,47361.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-48817
t4777,43225.153985962286,0.0,-3527.417198601849,0,-0.0,0.0,0.0,0,0,-41153
t4778,43755.098337095296,0.0,-9528.361549734853,0,-0.0,0.0,0.0,0,0,-35682
t4779,43213.74705038929,0.0,-10779.010263028858,0,-0.0,0.0,0.0,0,0,-33890
t4780,43450.5009565403,0.0,-9172.764169179854,0,-0.0,0.0,0.0,0,0,-35733
t4781,42629.431566876294,0.0,-3986.694779515853,0,-0.0,0.0,0.0,0,0,-40098
t4782,44629.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-46085
t4783,52946.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54402
t4784,59419.49123518829,3821.245552172147,-0.0,0,-0.0,0.0,0.0,0,0,-64696
t4785,68483.80768254682,5744.929104813615,-0.0,0,-0.0,0.0,0.0,0,0,-75684
t4786,78672.60167545137,4118.135111909061,-0.0,0,-0.0,0.0,0.0,0,0,-84246
t4787,85511.8620206189,2190.8747667415632,-0.0,0,-0.0,0.0,0.0,0,0,-89158
t4788,89712.42963475783,744.307152602596,-0.0,0,-0.0,0.0,0.0,0,0,-91912
t4789,89670.05543431346,2674.681353046981,-0.0,0,-0.0,0.0,0.0,0,0,-93800
t4790,89357.87137981394,4023.865407546502,-0.0,0,-0.0,0.0,0.0,0,0,-94837
t4791,88791.60854373177,4836.1282436287,-0.0,0,-0.0,0.0,0.0,0,0,-95083
t4792,91527.99393841893,895.742848941496,-0.0,0,-0.0,0.0,0.0,0,0,-93879
t4793,90387.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-91843
t4794,88254.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-89710
t4795,86071.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-87527
t4796,82707.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-84163
t4797,74447.38654877749,1980.3502385829343,-0.0,0,-0.0,0.0,0.0,0,0,-77883
t4798,62669.2477891682,4735.4889981922315,-0.0,0,-0.0,0.0,0.0,0,0,-68860
t4799,55473.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-56929
t4800,44703.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-46159
t4801,40071.41719822729,0.0,-3389.680410866851,0,-0.0,0.0,0.0,0,0,-38137
t4802,39747.079677549285,0.0,-8076.342890188853,0,-0.0,0.0,0.0,0,0,-33126
t4803,39065.33587006429,0.0,-8956.599082703857,0,-0.0,0.0,0.0,0,0,-31564
t4804,39602.005736350286,0.0,-7929.268948989855,0,-0.0,0.0,0.0,0,0,-33128
t4805,39698.46488808629,0.0,-3961.7281007258525,0,-0.0,0.0,0.0,0,0,-37192
t4806,41893.736787360445,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43349
t4807,50178.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-51634
t4808,55308.760720951905,4838.976066408533,-0.0,0,-0.0,0.0,0.0,0,0,-61603
t4809,60029.82730015189,10943.909487208544,-0.0,0,-0.0,0.0,0.0,0,0,-72429
t4810,71998.91232155297,7364.8244658074545,-0.0,0,-0.0,0.0,0.0,0,0,-80819
t4811,79506.19931829153,4202.537469068933,-0.0,0,-0.0,0.0,0.0,0,0,-85164
t4812,86121.73678736047,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-87577
t4813,87683.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-89139
t4814,88595.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-90051
t4815,88668.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-90124
t4816,87605.73678736042,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-89061
t4817,85631.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-87087
t4818,83351.73678736045,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-84807
t4819,81125.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-82581
t4820,78131.73678736047,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-79587
t4821,72559.73678736044,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-74015
t4822,63954.73678736043,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65410
