Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,2040,13464.42321
,,,,,,,,2041,12619.60475
,,,,,,,,2042,12028.44206
,,,,,,,,2043,11764.46664
,,,,,,,,2044,11821.50368
,,,,,,,,2045,12160.71542
,,,,,,,,2046,13118.65596
,,,,,,,,2047,14802.7078
,,,,,,,,2048,15832.62068
,,,,,,,,2049,16196.5349
,,,,,,,,2050,16367.11284
,,,,,,,,2051,16482.24153
,,,,,,,,2052,16448.52226
,,,,,,,,2053,16287.21713
,,,,,,,,2054,16075.08575
,,,,,,,,2055,15846.94201
,,,,,,,,2056,15632.53454
,,,,,,,,2057,15522.15027
,,,,,,,,2058,15532.3267
,,,,,,,,2059,15763.46955
,,,,,,,,2060,17028.96334
,,,,,,,,2061,17241.03821
,,,,,,,,2062,16391.3773
,,,,,,,,2063,15001.96377
,,,,,,,,2064,13768.74114
,,,,,,,,2065,13038.38732
,,,,,,,,2066,12485.41547
,,,,,,,,2067,12230.42289
,,,,,,,,2068,12169.2052
,,,,,,,,2069,12468.0383
,,,,,,,,2070,13276.63166
,,,,,,,,2071,14893.32208
,,,,,,,,2072,15764.17657
,,,,,,,,2073,16131.59686
,,,,,,,,2074,16324.44223
,,,,,,,,2075,16494.6229
,,,,,,,,2076,16488.6692
,,,,,,,,2077,16482.48455
,,,,,,,,2078,16451.53484
,,,,,,,,2079,16300.60355
,,,,,,,,2080,16119.71773
,,,,,,,,2081,16010.61132
,,,,,,,,2082,16072.37407
,,,,,,,,2083,16291.13085
,,,,,,,,2084,17348.04798
,,,,,,,,2085,17419.55628
,,,,,,,,2086,16598.81491
,,,,,,,,2087,15210.31857
,,,,,,,,2088,13883.08188
,,,,,,,,2089,13261.83038
,,,,,,,,2090,12704.64113
,,,,,,,,2091,12344.9216
,,,,,,,,2092,12263.4789
,,,,,,,,2093,12572.91234
,,,,,,,,2094,13517.91669
,,,,,,,,2095,14971.48174
,,,,,,,,2096,15907.54151
,,,,,,,,2097,16172.69182
,,,,,,,,2098,16294.08197
,,,,,,,,2099,16443.08567
,,,,,,,,2100,16421.86078
,,,,,,,,2101,16290.38723
,,,,,,,,2102,16223.49513
,,,,,,,,2103,16095.36963
,,,,,,,,2104,15982.30481
,,,,,,,,2105,15844.4011
,,,,,,,,2106,15853.0884
,,,,,,,,2107,15972.81981
,,,,,,,,2108,16927.32454
,,,,,,,,2109,17165.47995
,,,,,,,,2110,16398.91879
,,,,,,,,2111,15163.62163
,,,,,,,,2112,13984.74585
,,,,,,,,2113,13165.5196
,,,,,,,,2114,12590.49525
,,,,,,,,2115,12264.23383
,,,,,,,,2116,12121.328
,,,,,,,,2117,12449.88823
,,,,,,,,2118,13357.03564
,,,,,,,,2119,14645.39704
,,,,,,,,2120,15575.31918
,,,,,,,,2121,16006.56051
,,,,,,,,2122,16294.3087
,,,,,,,,2123,16484.89451
,,,,,,,,2124,16522.71941
,,,,,,,,2125,16521.00453
,,,,,,,,2126,16553.85551
,,,,,,,,2127,16441.29654
,,,,,,,,2128,16217.95825
,,,,,,,,2129,16045.27593
,,,,,,,,2130,15914.86761
,,,,,,,,2131,15988.57794
,,,,,,,,2132,16973.13931
,,,,,,,,2133,17189.85771
,,,,,,,,2134,16487.98876
,,,,,,,,2135,15127.10977
,,,,,,,,2136,13777.89425
,,,,,,,,2137,13155.21612
,,,,,,,,2138,12704.40943
,,,,,,,,2139,12388.20162
,,,,,,,,2140,12257.55972
,,,,,,,,2141,12524.29369
,,,,,,,,2142,13077.10844
,,,,,,,,2143,14196.28339
,,,,,,,,2144,15132.82148
,,,,,,,,2145,15674.16122
,,,,,,,,2146,15985.79835
,,,,,,,,2147,16235.45477
,,,,,,,,2148,16208.62525
,,,,,,,,2149,16116.30849
,,,,,,,,2150,16120.41391
,,,,,,,,2151,16009.001
,,,,,,,,2152,15808.18179
,,,,,,,,2153,15635.80458
,,,,,,,,2154,15484.07637
,,,,,,,,2155,15496.89473
,,,,,,,,2156,16350.61188
,,,,,,,,2157,16693.45938
,,,,,,,,2158,16096.37619
,,,,,,,,2159,15027.5817
,,,,,,,,2160,13918.71574
,,,,,,,,2161,13059.08465
,,,,,,,,2162,12389.63826
,,,,,,,,2163,12002.01176
,,,,,,,,2164,11799.81196
,,,,,,,,2165,11896.02765
,,,,,,,,2166,12223.799
,,,,,,,,2167,12611.13599
,,,,,,,,2168,12981.13358
,,,,,,,,2169,13772.0803
,,,,,,,,2170,14508.6924
,,,,,,,,2171,14981.78477
,,,,,,,,2172,15034.52787
,,,,,,,,2173,14916.19419
,,,,,,,,2174,14693.63513
,,,,,,,,2175,14425.43875
,,,,,,,,2176,14210.87878
,,,,,,,,2177,14192.3229
,,,,,,,,2178,14307.78017
,,,,,,,,2179,14669.94408
,,,,,,,,2180,15689.95385
,,,,,,,,2181,15933.81468
,,,,,,,,2182,15355.40642
,,,,,,,,2183,14452.15316
,,,,,,,,2184,13656.81883
,,,,,,,,2185,12920.69951
,,,,,,,,2186,12435.33806
,,,,,,,,2187,12060.05749
,,,,,,,,2188,11891.83662
,,,,,,,,2189,11889.69566
,,,,,,,,2190,12131.79508
,,,,,,,,2191,12310.09187
,,,,,,,,2192,12464.80595
,,,,,,,,2193,13026.55431
,,,,,,,,2194,13311.66347
,,,,,,,,2195,13478.37882
,,,,,,,,2196,13492.48576
,,,,,,,,2197,13392.89279
,,,,,,,,2198,13258.35837
,,,,,,,,2199,13159.02477
,,,,,,,,2200,13152.10864
,,,,,,,,2201,13196.57317
,,,,,,,,2202,13476.26705
,,,,,,,,2203,13966.1442
,,,,,,,,2204,15216.93381
,,,,,,,,2205,15832.64783
,,,,,,,,2206,15235.81456
,,,,,,,,2207,14267.60089
,,,,,,,,2208,13145.80917
,,,,,,,,2209,12703.46288
,,,,,,,,2210,12067.42069
,,,,,,,,2211,12055.81787
,,,,,,,,2212,12075.00097
,,,,,,,,2213,12526.44938
,,,,,,,,2214,13260.71815
,,,,,,,,2215,14647.50599
,,,,,,,,2216,15478.53274
,,,,,,,,2217,15889.61027
,,,,,,,,2218,16168.41947
,,,,,,,,2219,16355.57595
,,,,,,,,2220,16300.77486
,,,,,,,,2221,16224.70668
,,,,,,,,2222,16220.10745
,,,,,,,,2223,16075.47252
,,,,,,,,2224,15887.7262
,,,,,,,,2225,15775.85533
,,,,,,,,2226,15708.83997
,,,,,,,,2227,15826.4983
,,,,,,,,2228,16836.08331
,,,,,,,,2229,17198.11605
,,,,,,,,2230,16348.69815
,,,,,,,,2231,15059.46214
,,,,,,,,2232,13739.83798
,,,,,,,,2233,13024.07403
,,,,,,,,2234,12474.36602
,,,,,,,,2235,12291.10559
,,,,,,,,2236,12253.23441
,,,,,,,,2237,12533.4093
,,,,,,,,2238,13179.36406
,,,,,,,,2239,14334.30735
,,,,,,,,2240,15210.88014
,,,,,,,,2241,15652.16121
,,,,,,,,2242,16007.15635
,,,,,,,,2243,16224.40898
,,,,,,,,2244,16334.60229
,,,,,,,,2245,16314.18177
,,,,,,,,2246,16354.48096
,,,,,,,,2247,16304.56522
,,,,,,,,2248,16197.42782
,,,,,,,,2249,16055.92917
,,,,,,,,2250,15948.14354
,,,,,,,,2251,15973.79557
,,,,,,,,2252,16853.62029
,,,,,,,,2253,17190.08547
,,,,,,,,2254,16441.59517
,,,,,,,,2255,15138.11878
,,,,,,,,2256,13908.62231
,,,,,,,,2257,13220.05795
,,,,,,,,2258,12691.73003
,,,,,,,,2259,12392.04531
,,,,,,,,2260,12344.8176
,,,,,,,,2261,12606.99423
,,,,,,,,2262,13377.10285
,,,,,,,,2263,14547.59451
,,,,,,,,2264,15319.50653
,,,,,,,,2265,15848.00598
,,,,,,,,2266,16151.51093
,,,,,,,,2267,16417.09721
,,,,,,,,2268,16452.21183
,,,,,,,,2269,16427.77841
,,,,,,,,2270,16495.72722
,,,,,,,,2271,16340.79426
,,,,,,,,2272,16195.69911
,,,,,,,,2273,16006.83821
,,,,,,,,2274,15908.35153
,,,,,,,,2275,15920.3359
,,,,,,,,2276,16838.55475
,,,,,,,,2277,17331.11598
,,,,,,,,2278,16599.06127
,,,,,,,,2279,15372.1104
,,,,,,,,2280,14254.33785
,,,,,,,,2281,13615.71689
,,,,,,,,2282,13037.30255
,,,,,,,,2283,12685.24962
,,,,,,,,2284,12604.72529
,,,,,,,,2285,12957.64151
,,,,,,,,2286,13791.61858
,,,,,,,,2287,14827.78316
,,,,,,,,2288,15644.12463
,,,,,,,,2289,16104.79463
,,,,,,,,2290,16331.20733
,,,,,,,,2291,16484.2433
,,,,,,,,2292,16436.95428
,,,,,,,,2293,16306.37563
,,,,,,,,2294,16280.40751
,,,,,,,,2295,16043.06885
,,,,,,,,2296,15843.92698
,,,,,,,,2297,15703.29851
,,,,,,,,2298,15562.47922
,,,,,,,,2299,15624.59769
,,,,,,,,2300,16616.63615
,,,,,,,,2301,17144.82614
,,,,,,,,2302,16529.13481
,,,,,,,,2303,15371.50125
,,,,,,,,2304,14206.21371
,,,,,,,,2305,13581.33689
,,,,,,,,2306,13044.18678
,,,,,,,,2307,12793.06941
,,,,,,,,2308,12727.55928
,,,,,,,,2309,13058.91476
,,,,,,,,2310,13806.56011
,,,,,,,,2311,14782.69127
,,,,,,,,2312,15521.19252
,,,,,,,,2313,16003.49273
,,,,,,,,2314,16131.85227
,,,,,,,,2315,16067.66944
,,,,,,,,2316,15952.37237
,,,,,,,,2317,15666.84766
,,,,,,,,2318,15596.83385
,,,,,,,,2319,15382.12775
,,,,,,,,2320,15237.44368
,,,,,,,,2321,15173.49908
,,,,,,,,2322,15144.53335
,,,,,,,,2323,15135.5219
,,,,,,,,2324,15959.23544
,,,,,,,,2325,16483.99353
,,,,,,,,2326,16017.28172
,,,,,,,,2327,15024.52483
,,,,,,,,2328,13968.23073
,,,,,,,,2329,13126.7344
,,,,,,,,2330,12581.02097
,,,,,,,,2331,12415.16823
,,,,,,,,2332,12239.59435
,,,,,,,,2333,12293.7209
,,,,,,,,2334,12448.37074
,,,,,,,,2335,12800.43397
,,,,,,,,2336,13219.97798
,,,,,,,,2337,13828.92913
,,,,,,,,2338,14303.49892
,,,,,,,,2339,14586.72964
,,,,,,,,2340,14632.69399
,,,,,,,,2341,14546.07108
,,,,,,,,2342,14440.18075
,,,,,,,,2343,14303.90171
,,,,,,,,2344,14222.13585
,,,,,,,,2345,14287.82618
,,,,,,,,2346,14415.22647
,,,,,,,,2347,14568.59873
,,,,,,,,2348,15557.85977
,,,,,,,,2349,16202.76421
,,,,,,,,2350,15640.77784
,,,,,,,,2351,14663.47541
,,,,,,,,2352,13580.17699
,,,,,,,,2353,12657.16001
,,,,,,,,2354,12110.89115
,,,,,,,,2355,11754.74185
,,,,,,,,2356,11579.82341
,,,,,,,,2357,11565.44795
,,,,,,,,2358,11786.42033
,,,,,,,,2359,12100.83059
,,,,,,,,2360,12329.81482
,,,,,,,,2361,12910.61532
,,,,,,,,2362,13283.01961
,,,,,,,,2363,13447.21121
,,,,,,,,2364,13576.01912
,,,,,,,,2365,13617.66585
,,,,,,,,2366,13600.57238
,,,,,,,,2367,13521.02276
,,,,,,,,2368,13543.0986
,,,,,,,,2369,13628.48723
,,,,,,,,2370,13760.89161
,,,,,,,,2371,13976.57704
,,,,,,,,2372,14988.69164
,,,,,,,,2373,15705.48869
,,,,,,,,2374,15167.76199
,,,,,,,,2375,14162.28995
,,,,,,,,2376,13115.79806
,,,,,,,,2377,12554.57657
,,,,,,,,2378,12057.24895
,,,,,,,,2379,11811.29619
,,,,,,,,2380,11858.83886
,,,,,,,,2381,12199.65439
,,,,,,,,2382,12923.05973
,,,,,,,,2383,14133.90799
,,,,,,,,2384,15131.71451
,,,,,,,,2385,15886.21792
,,,,,,,,2386,16366.17038
,,,,,,,,2387,16687.90334
,,,,,,,,2388,16866.10977
,,,,,,,,2389,16873.05475
,,,,,,,,2390,16993.51122
,,,,,,,,2391,16901.37899
,,,,,,,,2392,16758.47821
,,,,,,,,2393,16577.36939
,,,,,,,,2394,16391.29885
,,,,,,,,2395,16186.12597
,,,,,,,,2396,16980.47121
,,,,,,,,2397,17513.25677
,,,,,,,,2398,16606.40402
,,,,,,,,2399,15232.47769
,,,,,,,,2400,13944.47112
,,,,,,,,2401,13337.92484
,,,,,,,,2402,12766.09887
,,,,,,,,2403,12416.00537
,,,,,,,,2404,12352.03113
,,,,,,,,2405,12625.24217
,,,,,,,,2406,13373.47307
,,,,,,,,2407,14503.14683
,,,,,,,,2408,15468.21355
,,,,,,,,2409,16096.37228
,,,,,,,,2410,16572.40096
,,,,,,,,2411,16859.76403
,,,,,,,,2412,16933.45847
,,,,,,,,2413,16788.30756
,,,,,,,,2414,16836.70678
,,,,,,,,2415,16636.00156
,,,,,,,,2416,16389.99554
,,,,,,,,2417,16318.31745
,,,,,,,,2418,16272.12077
,,,,,,,,2419,16274.0724
,,,,,,,,2420,17110.86163
,,,,,,,,2421,17436.13143
,,,,,,,,2422,16604.94723
,,,,,,,,2423,15238.09437
,,,,,,,,2424,13873.83238
,,,,,,,,2425,13238.39631
,,,,,,,,2426,12840.78867
,,,,,,,,2427,12514.37534
,,,,,,,,2428,12454.26613
,,,,,,,,2429,12748.12713
,,,,,,,,2430,13512.33153
,,,,,,,,2431,14695.92896
,,,,,,,,2432,15646.92078
,,,,,,,,2433,16116.61405
,,,,,,,,2434,16493.88115
,,,,,,,,2435,16770.54864
,,,,,,,,2436,16743.07757
,,,,,,,,2437,16659.92899
,,,,,,,,2438,16500.00438
,,,,,,,,2439,16247.34536
,,,,,,,,2440,16065.67693
,,,,,,,,2441,15886.31072
,,,,,,,,2442,15837.57207
,,,,,,,,2443,15985.4274
,,,,,,,,2444,16887.19968
,,,,,,,,2445,17359.97922
,,,,,,,,2446,16604.44234
,,,,,,,,2447,15317.2398
,,,,,,,,2448,14027.14593
,,,,,,,,2449,13370.60813
,,,,,,,,2450,12786.27985
,,,,,,,,2451,12499.72836
,,,,,,,,2452,12428.78749
,,,,,,,,2453,12649.98446
,,,,,,,,2454,13470.98435
,,,,,,,,2455,14690.56044
,,,,,,,,2456,15555.62104
,,,,,,,,2457,16103.37076
,,,,,,,,2458,16467.47828
,,,,,,,,2459,16668.45514
,,,,,,,,2460,16546.37621
,,,,,,,,2461,16301.04455
,,,,,,,,2462,16098.98137
,,,,,,,,2463,15972.43911
,,,,,,,,2464,15873.18375
,,,,,,,,2465,15917.05213
,,,,,,,,2466,15954.30445
,,,,,,,,2467,16219.38836
,,,,,,,,2468,17188.46583
,,,,,,,,2469,17428.5076
,,,,,,,,2470,16659.57052
,,,,,,,,2471,15349.69312
,,,,,,,,2472,14050.71188
,,,,,,,,2473,13266.01408
,,,,,,,,2474,12792.26514
,,,,,,,,2475,12447.00611
,,,,,,,,2476,12391.33777
,,,,,,,,2477,12656.58174
,,,,,,,,2478,13322.74119
,,,,,,,,2479,14508.9673
,,,,,,,,2480,15379.9526
,,,,,,,,2481,15977.13926
,,,,,,,,2482,16381.07661
,,,,,,,,2483,16673.30792
,,,,,,,,2484,16694.91694
,,,,,,,,2485,16615.34758
,,,,,,,,2486,16507.63506
,,,,,,,,2487,16344.02528
,,,,,,,,2488,16196.69037
,,,,,,,,2489,15932.30237
,,,,,,,,2490,15826.46632
,,,,,,,,2491,15895.63842
,,,,,,,,2492,16627.10969
,,,,,,,,2493,17114.73123
,,,,,,,,2494,16548.00346
,,,,,,,,2495,15499.59503
,,,,,,,,2496,14297.33112
,,,,,,,,2497,13522.84874
,,,,,,,,2498,12910.28125
,,,,,,,,2499,12546.5659
,,,,,,,,2500,12387.78986
,,,,,,,,2501,12396.81185
,,,,,,,,2502,12757.2661
,,,,,,,,2503,12829.05812
,,,,,,,,2504,13453.10079
,,,,,,,,2505,14090.27788
,,,,,,,,2506,14431.04271
,,,,,,,,2507,14603.79972
,,,,,,,,2508,14532.44116
,,,,,,,,2509,14350.94867
,,,,,,,,2510,14077.73275
,,,,,,,,2511,13752.5419
,,,,,,,,2512,13643.34181
,,,,,,,,2513,13642.70987
,,,,,,,,2514,13791.55979
,,,,,,,,2515,14127.41682
,,,,,,,,2516,15100.59365
,,,,,,,,2517,15907.23534
,,,,,,,,2518,15452.8909
,,,,,,,,2519,14528.22762
,,,,,,,,2520,13563.12412
,,,,,,,,2521,12784.23051
,,,,,,,,2522,12297.11703
,,,,,,,,2523,11975.63051
,,,,,,,,2524,11833.22605
,,,,,,,,2525,11833.16775
,,,,,,,,2526,12089.10723
,,,,,,,,2527,12069.13633
,,,,,,,,2528,12453.66805
,,,,,,,,2529,13073.12773
,,,,,,,,2530,13452.19163
,,,,,,,,2531,13620.97908
,,,,,,,,2532,13664.14897
,,,,,,,,2533,13461.51674
,,,,,,,,2534,13406.11654
,,,,,,,,2535,13364.95748
,,,,,,,,2536,13371.30194
,,,,,,,,2537,13512.59613
,,,,,,,,2538,13728.6506
,,,,,,,,2539,14133.36817
,,,,,,,,2540,15101.30935
,,,,,,,,2541,15887.01623
,,,,,,,,2542,15297.9806
,,,,,,,,2543,14200.29001
,,,,,,,,2544,13126.0004
,,,,,,,,2545,12473.63523
,,,,,,,,2546,12001.9392
,,,,,,,,2547,11766.43746
,,,,,,,,2548,11787.05959
,,,,,,,,2549,12117.7708
,,,,,,,,2550,13065.62898
,,,,,,,,2551,14166.22609
,,,,,,,,2552,15219.7375
,,,,,,,,2553,15650.33327
,,,,,,,,2554,15978.36078
,,,,,,,,2555,16242.44614
,,,,,,,,2556,16432.30489
,,,,,,,,2557,16420.25035
,,,,,,,,2558,16391.67615
,,,,,,,,2559,16359.77922
,,,,,,,,2560,16338.99341
,,,,,,,,2561,16270.58996
,,,,,,,,2562,16146.18165
,,,,,,,,2563,16074.188
,,,,,,,,2564,16873.98583
,,,,,,,,2565,17435.58573
,,,,,,,,2566,16578.9872
,,,,,,,,2567,15140.41021
,,,,,,,,2568,13820.06292
,,,,,,,,2569,13087.81329
,,,,,,,,2570,12576.86639
,,,,,,,,2571,12185.63009
,,,,,,,,2572,12116.08098
,,,,,,,,2573,12368.46663
,,,,,,,,2574,13153.61853
,,,,,,,,2575,14256.01264
,,,,,,,,2576,15289.28556
,,,,,,,,2577,15791.51436
,,,,,,,,2578,16181.74866
,,,,,,,,2579,16611.38156
,,,,,,,,2580,16919.07173
,,,,,,,,2581,16948.07198
,,,,,,,,2582,17030.15892
,,,,,,,,2583,16990.88352
,,,,,,,,2584,16938.55405
,,,,,,,,2585,16778.08792
,,,,,,,,2586,16563.9565
,,,,,,,,2587,16391.13418
,,,,,,,,2588,17049.56025
,,,,,,,,2589,17654.12953
,,,,,,,,2590,16797.74701
,,,,,,,,2591,15352.12438
,,,,,,,,2592,13948.14886
,,,,,,,,2593,13015.17065
,,,,,,,,2594,12615.0837
,,,,,,,,2595,12250.68432
,,,,,,,,2596,12189.36941
,,,,,,,,2597,12432.48331
,,,,,,,,2598,13218.44525
,,,,,,,,2599,14276.90096
,,,,,,,,2600,15260.02356
,,,,,,,,2601,15895.93235
,,,,,,,,2602,16309.42194
,,,,,,,,2603,16769.56372
,,,,,,,,2604,17027.01107
,,,,,,,,2605,17041.13284
,,,,,,,,2606,17299.02541
,,,,,,,,2607,17195.06529
,,,,,,,,2608,17114.39325
,,,,,,,,2609,16978.54717
,,,,,,,,2610,16792.02988
,,,,,,,,2611,16520.82408
,,,,,,,,2612,17012.01927
,,,,,,,,2613,17689.9974
,,,,,,,,2614,16837.48759
,,,,,,,,2615,15497.46766
,,,,,,,,2616,14104.18833
,,,,,,,,2617,13317.40266
,,,,,,,,2618,12661.87671
,,,,,,,,2619,12319.31697
,,,,,,,,2620,12252.30447
,,,,,,,,2621,12472.67735
,,,,,,,,2622,13323.2816
,,,,,,,,2623,14323.93024
,,,,,,,,2624,15533.14217
,,,,,,,,2625,15983.88342
,,,,,,,,2626,16484.71421
,,,,,,,,2627,16948.78672
,,,,,,,,2628,17179.35439
,,,,,,,,2629,17310.20948
,,,,,,,,2630,17550.70485
,,,,,,,,2631,17531.55272
,,,,,,,,2632,17528.10877
,,,,,,,,2633,17475.28035
,,,,,,,,2634,17268.79689
,,,,,,,,2635,16982.04023
,,,,,,,,2636,17369.42855
,,,,,,,,2637,17995.50983
,,,,,,,,2638,17307.2477
,,,,,,,,2639,15872.53613
,,,,,,,,2640,14419.59599
,,,,,,,,2641,13498.40687
,,,,,,,,2642,12778.84986
,,,,,,,,2643,12366.07642
,,,,,,,,2644,12170.18983
,,,,,,,,2645,12412.45891
,,,,,,,,2646,13165.08747
,,,,,,,,2647,14214.65711
,,,,,,,,2648,15250.79357
,,,,,,,,2649,16035.58835
,,,,,,,,2650,16794.75486
,,,,,,,,2651,17528.76088
,,,,,,,,2652,18062.55287
,,,,,,,,2653,18453.3379
,,,,,,,,2654,18849.56502
,,,,,,,,2655,19025.92191
,,,,,,,,2656,19172.67526
,,,,,,,,2657,19169.68594
,,,,,,,,2658,18850.53542
,,,,,,,,2659,18315.40362
,,,,,,,,2660,18215.68082
,,,,,,,,2661,18501.31635
,,,,,,,,2662,17752.03439
,,,,,,,,2663,16454.91972
,,,,,,,,2664,14948.54195
,,,,,,,,2665,13883.96909
,,,,,,,,2666,13098.53871
,,,,,,,,2667,12605.60747
,,,,,,,,2668,12352.85379
,,,,,,,,2669,12314.3832
,,,,,,,,2670,12552.53286
,,,,,,,,2671,12663.72089
,,,,,,,,2672,13297.67816
,,,,,,,,2673,14282.22693
,,,,,,,,2674,15194.42776
,,,,,,,,2675,15940.42933
,,,,,,,,2676,16523.61396
,,,,,,,,2677,16913.67533
,,,,,,,,2678,17239.50134
,,,,,,,,2679,17502.9878
,,,,,,,,2680,17839.16111
,,,,,,,,2681,18061.58137
,,,,,,,,2682,18062.5177
,,,,,,,,2683,17866.83232
,,,,,,,,2684,17957.26173
,,,,,,,,2685,18206.88201
,,,,,,,,2686,17477.12772
,,,,,,,,2687,16185.97089
,,,,,,,,2688,14839.21523
,,,,,,,,2689,13840.98534
,,,,,,,,2690,13196.03082
,,,,,,,,2691,12679.56815
,,,,,,,,2692,12376.00255
,,,,,,,,2693,12295.92176
,,,,,,,,2694,12420.47031
,,,,,,,,2695,12351.3544
,,,,,,,,2696,12764.18707
,,,,,,,,2697,13572.16067
,,,,,,,,2698,14280.28515
,,,,,,,,2699,14998.42121
,,,,,,,,2700,15549.3237
,,,,,,,,2701,15950.8706
,,,,,,,,2702,16304.72271
,,,,,,,,2703,16629.04223
,,,,,,,,2704,16917.98862
,,,,,,,,2705,17151.47614
,,,,,,,,2706,17334.40807
,,,,,,,,2707,17373.33998
,,,,,,,,2708,17547.86821
,,,,,,,,2709,17882.64354
,,,,,,,,2710,16989.26673
,,,,,,,,2711,15520.2347
,,,,,,,,2712,14075.25804
,,,,,,,,2713,13165.39748
,,,,,,,,2714,12587.82321
,,,,,,,,2715,12390.43321
,,,,,,,,2716,12287.2893
,,,,,,,,2717,12600.84317
,,,,,,,,2718,13480.28604
,,,,,,,,2719,14634.41763
,,,,,,,,2720,15728.49221
,,,,,,,,2721,16248.06159
,,,,,,,,2722,16836.07367
,,,,,,,,2723,17197.2173
,,,,,,,,2724,17373.55637
,,,,,,,,2725,17446.85697
,,,,,,,,2726,17532.76753
,,,,,,,,2727,17460.93403
,,,,,,,,2728,17338.01637
,,,,,,,,2729,17203.9265
,,,,,,,,2730,17088.79881
,,,,,,,,2731,16997.01169
,,,,,,,,2732,17391.1012
,,,,,,,,2733,17774.41338
,,,,,,,,2734,16819.93581
,,,,,,,,2735,15443.31794
,,,,,,,,2736,14061.32767
,,,,,,,,2737,13284.65095
,,,,,,,,2738,12880.53485
,,,,,,,,2739,12519.98763
,,,,,,,,2740,12408.16451
,,,,,,,,2741,12433.53322
,,,,,,,,2742,13178.57272
,,,,,,,,2743,14258.68337
,,,,,,,,2744,15301.0419
,,,,,,,,2745,15905.99393
,,,,,,,,2746,16383.07343
,,,,,,,,2747,16866.9462
,,,,,,,,2748,17095.10969
,,,,,,,,2749,17241.66258
,,,,,,,,2750,17371.27447
,,,,,,,,2751,17308.99585
,,,,,,,,2752,17173.53928
,,,,,,,,2753,17005.51427
,,,,,,,,2754,16827.7567
,,,,,,,,2755,16685.50129
,,,,,,,,2756,17246.03668
,,,,,,,,2757,17913.78919
,,,,,,,,2758,17118.32282
,,,,,,,,2759,15618.47459
,,,,,,,,2760,14151.80707
,,,,,,,,2761,13297.97744
,,,,,,,,2762,12826.93503
,,,,,,,,2763,12575.35522
,,,,,,,,2764,12273.53409
,,,,,,,,2765,12493.31699
,,,,,,,,2766,13385.96367
,,,,,,,,2767,14452.86205
,,,,,,,,2768,15536.44119
,,,,,,,,2769,16250.77677
,,,,,,,,2770,16784.38062
,,,,,,,,2771,17147.60398
,,,,,,,,2772,17480.48084
,,,,,,,,2773,17688.49882
,,,,,,,,2774,17923.75895
,,,,,,,,2775,17853.51518
,,,,,,,,2776,17742.31133
,,,,,,,,2777,17488.40947
,,,,,,,,2778,16969.81286
,,,,,,,,2779,16930.15943
,,,,,,,,2780,17401.34338
,,,,,,,,2781,17778.11813
,,,,,,,,2782,16888.0786
,,,,,,,,2783,15526.96037
,,,,,,,,2784,14333.74248
,,,,,,,,2785,13485.82202
,,,,,,,,2786,12893.67372
,,,,,,,,2787,12540.9552
,,,,,,,,2788,12392.68574
,,,,,,,,2789,12689.80093
,,,,,,,,2790,13546.07917
,,,,,,,,2791,14595.74428
,,,,,,,,2792,15635.86892
,,,,,,,,2793,16233.42922
,,,,,,,,2794,16570.33775
,,,,,,,,2795,16859.79749
,,,,,,,,2796,16918.25956
,,,,,,,,2797,16807.39246
,,,,,,,,2798,16879.81795
,,,,,,,,2799,16558.69554
,,,,,,,,2800,16391.1724
,,,,,,,,2801,16279.03455
,,,,,,,,2802,16131.89307
,,,,,,,,2803,16036.18251
,,,,,,,,2804,16720.82175
,,,,,,,,2805,17570.6395
,,,,,,,,2806,16914.04169
,,,,,,,,2807,15499.60881
,,,,,,,,2808,14120.78601
,,,,,,,,2809,13324.17884
,,,,,,,,2810,12758.83078
,,,,,,,,2811,12417.45381
,,,,,,,,2812,12309.68068
,,,,,,,,2813,12609.83094
,,,,,,,,2814,13418.1296
,,,,,,,,2815,14432.36123
,,,,,,,,2816,15439.59389
,,,,,,,,2817,15983.6738
,,,,,,,,2818,16412.70663
,,,,,,,,2819,16790.31676
,,,,,,,,2820,16894.28377
,,,,,,,,2821,16876.61826
,,,,,,,,2822,16969.88399
,,,,,,,,2823,16861.43377
,,,,,,,,2824,16705.77427
,,,,,,,,2825,16558.44818
,,,,,,,,2826,16337.43827
,,,,,,,,2827,16083.17497
,,,,,,,,2828,16490.23629
,,,,,,,,2829,17318.74488
,,,,,,,,2830,16803.98403
,,,,,,,,2831,15789.523
,,,,,,,,2832,14552.98051
,,,,,,,,2833,13538.07026
,,,,,,,,2834,12974.89126
,,,,,,,,2835,12602.70107
,,,,,,,,2836,12366.28418
,,,,,,,,2837,12407.41095
,,,,,,,,2838,12725.44178
,,,,,,,,2839,12874.52313
,,,,,,,,2840,13460.25197
,,,,,,,,2841,14255.9168
,,,,,,,,2842,14925.46527
,,,,,,,,2843,15379.11283
,,,,,,,,2844,15608.92155
,,,,,,,,2845,15713.29365
,,,,,,,,2846,15639.21576
,,,,,,,,2847,15493.99399
,,,,,,,,2848,15525.68148
,,,,,,,,2849,15704.73075
,,,,,,,,2850,15807.65643
,,,,,,,,2851,15867.0898
,,,,,,,,2852,16209.09171
,,,,,,,,2853,16895.12362
,,,,,,,,2854,16416.41736
,,,,,,,,2855,15329.92823
,,,,,,,,2856,14224.2804
,,,,,,,,2857,13307.57645
