,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t3347,6636.590843902058,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,639.0699267770788,-9.749261092243644,-8532.0,3413.76717504,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-1003.0983018375653,-6.171982098694939,-2437.0,443.6127597923611,0.0,-0.0,0.0,-0.0,0.0,0.0,364.0283750604864,-3.577278993548705,-1163.0
t3348,6612.892595575412,0.0,-234.0876113336199,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8769.0,1873.6987257678948,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2504.0,837.0638558592987,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1196.0
t3349,6586.389482576064,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1047.4457440166923,-8.9237170058634,-8891.0,2283.733141537608,0.0,-0.0,0.0,-0.0,0.0,0.0,-372.74097095382336,-2.2934448158897296,-2539.0,1534.3989011121407,0.0,-0.0,0.0,-0.0,0.0,0.0,-674.7047730628688,-6.630272189973672,-1212.0
t3350,6484.65992399559,0.0,-0.0,0.0,-0.0,0.0,0.0,56.191548879358066,-23.046488633156823,-8908.0,3067.2769163267853,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-551.3873835898888,-3.3926416331568237,-2545.0,380.52186814876785,0.0,-0.0,0.0,-0.0,0.0,0.0,495.19583471053073,-19.653847,-1215.0
t3351,6388.542667675808,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1289.425009907386,-19.05616799630053,-8925.0,3318.3747197736257,0.0,-0.0,0.0,-0.0,0.0,0.0,-1381.5248844307312,-18.151109575,-2549.0,765.869039757254,0.0,-0.0,0.0,-0.0,0.0,0.0,92.0998745233451,-0.9050584213005295,-1216.0
t3352,5850.768470384781,0.0,-0.0,0.0,-0.0,0.0,0.0,748.8582384312086,-4.821724574197139,-8985.0,3228.3406726608864,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-690.5946092101374,-4.249172347009325,-2566.0,924.9000373075578,0.0,-0.0,0.0,-0.0,0.0,0.0,-58.26362922107124,-0.5725522271878142,-1225.0
t3353,5513.801868466211,0.0,-0.0,0.0,-0.0,0.0,0.0,1210.5487762919834,-8.545660516401846,-9106.0,3116.375091121561,0.0,-229.16975233067217,0.0,-0.0,0.0,0.0,-911.8957925310572,-5.6108204919365035,-2600.0,1184.6516796446901,0.0,-0.0,0.0,-0.0,0.0,0.0,-298.6529837609262,-2.9348400244653403,-1242.0
t3354,4688.9228344326,0.0,-0.0,0.0,-0.0,0.0,0.0,968.8694691954736,-6.9818662669218465,-9227.0,2531.7650741240604,0.0,-0.0,0.0,-0.0,0.0,0.0,-691.109535329342,-4.252340645454312,-2635.0,1179.5533153468975,0.0,-0.0,0.0,-0.0,0.0,0.0,-277.75993386613163,-2.7295256214675345,-1258.0
t3355,2380.08781905681,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9221.0,1582.898764031677,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2634.0,731.181513850305,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1257.0
t3356,0.0,365.68155649182546,-0.0,0.0,-0.0,0.0,0.0,512.1929942793412,-5.033281372019023,-9174.0,0.0,163.5540566366327,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2620.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-512.1929942793412,-5.033281372019023,-1251.0
t3357,0.0,808.3261631493965,-0.0,0.0,-0.0,0.0,0.0,472.58224607175475,-4.644029579605309,-9466.0,0.0,387.9482554567877,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2704.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-472.58224607175475,-4.644029579605309,-1291.0
t3358,0.0,344.41606816815613,-0.0,0.0,-0.0,0.0,0.0,528.0372935623755,-5.188982088984506,-9057.0,0.0,270.9482554567877,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2587.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-528.0372935623755,-5.188982088984506,-1235.0
t3359,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-13.028418252476804,-0.0801627956914022,-8153.000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,13.028418252476804,-0.0801627956914022,-2329.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1111.0
t3360,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-17.471384981586958,-0.10750000787382856,-7303.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17.471384981586958,-0.10750000787382856,-2085.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-995.0
t3361,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6694.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1912.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-913.0
t3362,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6399.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1828.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-873.0
t3363,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6240.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1782.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-850.0
t3364,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6200.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1771.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-845.0
t3365,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6366.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1818.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-868.0
t3366,1539.1685932844207,0.0,-0.0,0.0,-0.0,0.0,0.0,47.150910095228035,-0.46334838646118365,-6872.0,111.3219487576848,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1963.0,625.6781143409879,0.0,-0.0,0.0,-0.0,0.0,0.0,-47.150910095228035,-0.46334838646118365,-937.0
t3367,3350.5263818913504,0.0,-0.0,0.0,-0.0,0.0,0.0,393.90157099192817,-3.870840604667497,-8000.999999999999,982.7400514652254,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2285.0,1128.8362674558944,0.0,-0.0,0.0,-0.0,0.0,0.0,-393.90157099192817,-3.870840604667497,-1090.0
t3368,4452.503783779037,0.0,-0.0,0.0,-0.0,0.0,0.0,526.9343953517938,-5.178143992640833,-9001.0,1618.8559034169964,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2571.0,1390.8750905503243,0.0,-0.0,0.0,-0.0,0.0,0.0,-526.9343953517938,-5.178143992640833,-1227.0
t3369,4874.382273442033,0.0,-0.0,0.0,-0.0,0.0,0.0,893.8418372622601,-7.436553458843885,-9471.0,2280.653928219799,0.0,-0.0,0.0,-0.0,0.0,0.0,-366.6739422052485,-2.2561148824626045,-2705.0,1464.4121894926914,0.0,-0.0,0.0,-0.0,0.0,0.0,-527.1678950570116,-5.18043857638128,-1291.0
t3370,5220.118030005364,0.0,-0.0,0.0,-0.0,0.0,0.0,717.8811611486996,-6.234723568523851,-9792.0,2390.2177699541135,0.0,-0.0,0.0,-0.0,0.0,0.0,-223.14604475921834,-1.3729994270008228,-2796.0,1475.6606963903027,0.0,-0.0,0.0,-0.0,0.0,0.0,-494.7351163894813,-4.861724141523028,-1335.0
t3371,5381.119264649016,0.0,-0.0,0.0,-0.0,0.0,0.0,486.12873363437956,-4.7771498765769245,-10059.0,2517.517304253369,0.0,-443.1141061041046,0.0,-0.0,0.0,0.0,0.0,-0.0,-2873.0,1503.9697393702554,0.0,-0.0,0.0,-0.0,0.0,0.0,-486.12873363437956,-4.7771498765769245,-1372.0
t3372,5305.706580135888,0.0,-0.0,0.0,-0.0,0.0,0.0,503.16527926510014,-4.944566707194275,-10214.0,2541.439814182992,0.0,-423.0366160337282,0.0,-0.0,0.0,0.0,0.0,-0.0,-2917.0,1542.1737018315928,0.0,-0.0,0.0,-0.0,0.0,0.0,-503.16527926510014,-4.944566707194275,-1393.0
t3373,5312.076258353533,0.0,-0.0,0.0,-0.0,0.0,0.0,505.29902126319683,-4.908791443899173,-10248.0,2417.7919473090888,0.0,-105.55363460863188,0.0,-0.0,0.0,0.0,-15.444557826985575,-0.09502910557797935,-2927.0,1532.7320816338308,0.0,-0.0,0.0,-0.0,0.0,0.0,-489.8544634362112,-4.813762338321194,-1397.0
t3374,5058.182117590746,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,475.0602715808747,-4.668380946714479,-10315.0,2314.9487620252103,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2946.0,1526.792508386888,0.0,-0.0,0.0,-0.0,0.0,0.0,-475.0602715808747,-4.668380946714479,-1406.0
t3375,4483.5802859480555,0.0,-669.8724300062446,0.0,-0.0,0.0,0.0,440.8137087328499,-4.331842593468997,-10255.0,2088.1465735794973,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2929.0,1484.2094071856175,0.0,-0.0,0.0,-0.0,0.0,0.0,-440.8137087328499,-4.331842593468997,-1398.0
t3376,3876.580677718336,0.0,-0.0,0.0,-0.0,0.0,0.0,363.3316543481656,-3.5704323724078657,-10171.0,1688.7444462618419,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2905.0,1394.9659425798723,0.0,-0.0,0.0,-0.0,0.0,0.0,-363.3316543481656,-3.5704323724078657,-1387.0
t3377,3363.994525539668,0.0,-0.0,0.0,-0.0,0.0,0.0,180.82890399480965,-1.7769918061458387,-10191.0,1358.219455864895,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2910.0,1212.6697516602528,0.0,-0.0,0.0,-0.0,0.0,0.0,-180.82890399480965,-1.7769918061458387,-1389.0
t3378,2246.604035220767,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.727390515821,-0.9886482003384826,-10207.0,514.4024789551455,0.0,-0.0,0.0,-0.0,0.0,0.0,85.06920035830647,-0.5234238566648306,-2915.0,934.192585054083,0.0,-0.0,0.0,-0.0,0.0,0.0,-47.34180984248548,-0.46522434367365184,-1392.0
t3379,359.5838674808728,729.2012171205654,-0.0,0.0,-0.0,0.0,0.0,870.0290035002877,-8.549708460178557,-10140.0,23.24194713190745,385.2937589729286,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2896.0,493.3524363091062,0.0,-0.0,0.0,-0.0,0.0,0.0,-870.0290035002877,-8.549708460178557,-1383.0
t3380,0.0,1104.0379669705567,-0.0,0.0,-0.0,0.0,0.0,386.4288687202548,-3.797406931105486,-10104.0,0.0,468.1710595992521,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2885.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-386.4288687202548,-3.797406931105486,-1378.0
t3381,0.0,926.3329297714594,-0.0,0.0,-0.0,0.0,0.0,382.467793899496,-3.7584817518641134,-10137.0,0.0,578.9482554567875,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2895.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-382.467793899496,-3.7584817518641134,-1382.0
t3382,0.0,854.2288502012934,-0.0,0.0,-0.0,0.0,0.0,467.63090254580646,-4.595373105553596,-9507.0,0.0,227.53570610483598,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2715.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-467.63090254580646,-4.595373105553596,-1296.0
t3383,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,342.68743357828237,-5.1997113709719045,-8510.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,114.65371039255537,-0.7054549357679962,-2430.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-457.3411439708377,-4.494256435203908,-1160.0
t3384,0.0,0.0,-278.0513365917234,0.0,-0.0,0.0,0.0,578.1539260040986,-5.681474402066937,-7615.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2174.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-578.1539260040986,-5.681474402066937,-1038.0
t3385,0.0,0.0,-296.57888498969197,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7024.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2005.9999999999998,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-958.0
t3386,0.0,0.0,-622.5788849896916,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6698.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1913.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-913.0
t3387,0.0,0.0,-494.0512446342846,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6542.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1868.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-892.0
t3388,0.0,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6481.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1851.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-883.0
t3389,0.0,0.0,-695.5423647830838,0.0,-0.0,0.0,0.0,26.2211530583254,-0.25767326518595474,-6651.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1899.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-26.2211530583254,-0.25767326518595474,-907.0
t3390,0.01512214833097914,0.0,-109.59400713777222,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7211.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2059.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-983.0
t3391,660.8528823749053,0.0,-0.0,0.0,-0.0,0.0,0.0,544.8735533220702,-5.593250329708166,-8362.0,58.095157004427136,0.0,-0.0,0.0,-0.0,0.0,0.0,14.94505415253869,-0.09195570017865713,-2389.0,83.48450169797283,0.0,-0.0,0.0,-0.0,0.0,0.0,-559.8186074746088,-5.50129462952951,-1140.0
t3392,2453.4810159127346,0.0,-0.0,0.0,-0.0,0.0,0.0,709.4470754508118,-6.971682137753855,-9310.0,647.5127653703377,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2659.0,363.5833571824,0.0,-0.0,0.0,-0.0,0.0,0.0,-709.4470754508118,-6.971682137753855,-1269.0
t3393,3197.3950859176753,0.0,-0.0,0.0,-0.0,0.0,0.0,1292.3645029704076,-11.252865622861563,-9704.0,1333.377518493988,0.0,-119.98023456325203,0.0,-0.0,0.0,0.0,-393.8757519230799,-2.423485400708929,-2771.0,607.4827308633148,0.0,-0.0,0.0,-0.0,0.0,0.0,-898.4887510473277,-8.829380222152635,-1322.0
t3394,3557.9792010913507,0.0,-0.0,0.0,-0.0,0.0,0.0,1474.1369459047287,-13.31960502029095,-9969.0,1810.3851974467966,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-317.53521719171675,-1.9537683122604317,-2847.0,818.2790398383162,0.0,-0.0,0.0,-0.0,0.0,0.0,-1156.6017287130119,-11.365836708030521,-1359.0
t3395,3886.639063593815,0.0,-0.0,0.0,-0.0,0.0,0.0,1123.1707352125056,-11.037312892372048,-10224.0,2006.6496559718369,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2920.0,993.2257728752722,0.0,-0.0,0.0,-0.0,0.0,0.0,-1123.1707352125056,-11.037312892372048,-1394.0
t3396,4156.495219605336,0.0,-0.0,0.0,-0.0,0.0,0.0,1388.7431259065957,-13.50904974800207,-10341.0,2193.2017188174473,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.56737169190338,-0.23114897627948863,-2954.0,1065.7651294036887,0.0,-0.0,0.0,-0.0,0.0,0.0,-1351.1757542146922,-13.277900771722582,-1410.0
t3397,3957.9499692921436,0.0,-0.0,0.0,-0.0,0.0,0.0,1522.3615079713268,-14.038652330056845,-10334.0,2281.9675501904467,0.0,-0.0,0.0,-0.0,0.0,0.0,-250.8101508087286,-1.543214416898816,-2951.0,998.3384397948637,0.0,-0.0,0.0,-0.0,0.0,0.0,-1271.5513571625982,-12.49543791315803,-1408.0
t3398,3794.1622387275256,0.0,-0.0,0.0,-0.0,0.0,0.0,719.6633162185962,-6.669773790309756,-10342.0,2265.576673366331,0.0,-0.0,0.0,-0.0,0.0,0.0,-109.49973228852383,-0.6737429285431057,-2954.0,975.4395710077102,0.0,-0.0,0.0,-0.0,0.0,0.0,-610.1635839300723,-5.996030861766649,-1410.0
t3399,3676.4881807895604,0.0,-0.0,0.0,-0.0,0.0,0.0,1262.6127330975455,-12.209478466939082,-10263.0,2186.659871512296,0.0,-0.0,0.0,-0.0,0.0,0.0,-53.92487798367607,-0.3317953793560032,-2931.0,910.8770126187263,0.0,-0.0,0.0,-0.0,0.0,0.0,-1208.6878551138695,-11.87768308758308,-1399.0
t3400,3185.130959119197,0.0,-309.70984410403446,0.0,-0.0,0.0,0.0,-0.0,-0.0,-10196.0,1955.1002486525585,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2912.0,704.822479856357,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1390.0
t3401,2794.499629727617,0.0,-61.32711048358664,0.0,-0.0,0.0,0.0,147.70003268845434,-1.45143692217694,-10200.0,1799.5334728667242,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2913.0,435.2206032875379,0.0,-0.0,0.0,-0.0,0.0,0.0,-147.70003268845434,-1.45143692217694,-1391.0
t3402,1919.3312248981056,0.0,-1.7699141998752665,0.0,-0.0,0.0,0.0,996.733404630476,-7.873600323282191,-10227.0,1493.2387894630037,0.0,-0.0,0.0,-0.0,0.0,0.0,-522.923238786023,-3.2175040700064383,-2921.0,250.63086169156313,0.0,-0.0,0.0,-0.0,0.0,0.0,-473.810165844453,-4.656096253275752,-1394.0
t3403,537.4980783295356,983.6704505426912,-0.0,0.0,-0.0,0.0,0.0,411.1360533133221,-4.040202544001938,-10118.0,472.4834343059805,101.46482115080713,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2890.0,34.16303044817232,0.0,-0.0,0.0,-0.0,0.0,0.0,-411.1360533133221,-4.040202544001938,-1379.0
t3404,0.0,822.5859434365273,-0.0,0.0,-0.0,0.0,0.0,395.3412870669614,-3.884988584398569,-10046.0,0.0,381.5357061048363,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2869.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-395.3412870669614,-3.884988584398569,-1369.0
t3405,0.0,1034.5223117462724,-0.0,0.0,-0.0,0.0,0.0,387.41913742544426,-3.8071382259158275,-10098.0,0.0,396.53570610483604,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2884.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-387.41913742544426,-3.8071382259158275,-1377.0
t3406,0.0,903.1120746635704,-0.0,0.0,-0.0,0.0,0.0,461.6892903146685,-4.536985336691538,-9550.0,0.0,285.9173711140306,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2727.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-461.6892903146685,-4.536985336691538,-1302.0
t3407,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,423.1377634637048,-5.87338382216142,-8607.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,107.3378191500578,-0.660440853198045,-2458.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-530.4755826137626,-5.212942968963374,-1173.0
t3408,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,383.1866610143149,-3.7655460040081046,-7700.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2199.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-383.1866610143149,-3.7655460040081046,-1050.0
t3409,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-59.46392328060757,-0.365876673635831,-7051.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,59.46392328060757,-0.365876673635831,-2013.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-961.0
t3410,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6731.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1923.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-918.0
t3411,0.0,0.0,-76.59301166076472,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6563.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1874.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-894.0
t3412,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6506.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1858.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-887.0
t3413,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6677.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1907.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-910.0
t3414,475.26790803364133,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7190.0,28.229806074388836,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2054.0,250.9167447370374,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-980.0
t3415,2869.0718453038166,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8364.0,1467.314329714715,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2389.0,673.5780604423425,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1140.0
t3416,5644.173005326197,0.0,-0.0,0.0,-0.0,0.0,0.0,576.874184663883,-5.068140097597091,-9356.0,2804.018932199509,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-163.51594083833908,-1.006100257429122,-2672.0,1334.4841395250105,0.0,-0.0,0.0,-0.0,0.0,0.0,-413.358243825544,-4.0620398401679685,-1276.0
t3417,4853.607215223611,0.0,-0.0,0.0,-0.0,0.0,0.0,209.675751436332,-2.0604675691698495,-9819.0,2388.181604818502,0.0,-213.48287905060693,0.0,-0.0,0.0,0.0,0.0,-0.0,-2805.0,1190.8000748648008,0.0,-0.0,0.0,-0.0,0.0,0.0,-209.675751436332,-2.0604675691698495,-1338.0
t3418,5337.2158194216,0.0,-0.0,0.0,-0.0,0.0,0.0,266.03625738508373,-2.6143179495495277,-10125.0,2555.910286851506,0.0,-294.21156108361134,0.0,-0.0,0.0,0.0,0.0,-0.0,-2892.0,1289.7144311939314,0.0,-0.0,0.0,-0.0,0.0,0.0,-266.03625738508373,-2.6143179495495277,-1380.0
t3419,5509.636010443718,0.0,-0.0,0.0,-0.0,0.0,0.0,183.1203038324233,-1.7995092170579805,-10401.0,2669.0296119106524,0.0,-394.41342793485745,0.0,-0.0,0.0,0.0,0.0,-0.0,-2970.0,1243.9836689087797,0.0,-0.0,0.0,-0.0,0.0,0.0,-183.1203038324233,-1.7995092170579805,-1418.0
t3420,5618.208993331401,0.0,-0.0,0.0,-0.0,0.0,0.0,121.65179086506706,-1.1954628424690128,-10581.0,2628.5989588184766,0.0,-405.19576066921337,0.0,-0.0,0.0,0.0,0.0,-0.0,-3022.0,1206.9111095668347,0.0,-0.0,0.0,-0.0,0.0,0.0,-121.65179086506706,-1.1954628424690128,-1443.0
t3421,5407.837678339366,0.0,-0.0,0.0,-0.0,0.0,0.0,113.30355619475618,-1.11342537900382,-10669.0,2634.163929584023,0.0,-385.7607314347593,0.0,-0.0,0.0,0.0,0.0,-0.0,-3047.0,1209.4808374330619,0.0,-0.0,0.0,-0.0,0.0,0.0,-113.30355619475618,-1.11342537900382,-1454.0
t3422,5191.516600671324,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,128.75479650130117,-1.2652635354763542,-10785.0,2471.221518423344,0.0,-189.81832027407995,0.0,-0.0,0.0,0.0,0.0,-0.0,-3080.0,1241.0839158960778,0.0,-0.0,0.0,-0.0,0.0,0.0,-128.75479650130117,-1.2652635354763542,-1470.0
t3423,5114.612198644636,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,87.5723162493553,-0.8605664525002213,-10772.0,2303.268198647393,0.0,-25.865000498129564,0.0,-0.0,0.0,0.0,0.0,-0.0,-3076.0,1198.4967385611542,0.0,-0.0,0.0,-0.0,0.0,0.0,-87.5723162493553,-0.8605664525002213,-1469.0
t3424,4879.734417416273,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,107.03602105430838,-1.0518347906450776,-10697.0,2370.219765542216,0.0,-113.81656739294988,0.0,-0.0,0.0,0.0,0.0,-0.0,-3055.0,1208.151711704252,0.0,-0.0,0.0,-0.0,0.0,0.0,-107.03602105430838,-1.0518347906450776,-1459.0
t3425,4033.0653423354333,0.0,-672.3800557314146,0.0,-0.0,0.0,0.0,31.040864608167794,-0.30503620187832237,-10712.0,2117.964558063697,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3060.0,1132.4097566693447,0.0,-0.0,0.0,-0.0,0.0,0.0,-31.040864608167794,-0.30503620187832237,-1460.0
t3426,3948.7433832145,0.0,-578.3222682041958,0.0,-0.0,0.0,0.0,-0.0,-0.0,-10691.0,1339.1275364368598,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3053.0,922.7322804279312,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1458.0
t3427,2254.974208824018,0.0,-0.0,0.0,-0.0,0.0,0.0,790.1490039309255,-7.764733815230404,-10533.0,832.9947819026486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3008.0,525.2252121634298,0.0,-0.0,0.0,-0.0,0.0,0.0,-790.1490039309255,-7.764733815230404,-1436.0
t3428,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,449.56078816741194,-4.036684147069791,-10411.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,-103.73293635993342,-0.6382603031883615,-2973.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-345.82785180747857,-3.3984238438814294,-1419.0
